age,distance_from_home,education,environment_satisfaction,job_involvement,job_level,job_satisfaction,monthly_income,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,attrition
56,4,4,1,4,2,4,16304,6031,4,10,3,2,2,19,0,1,14,10,0,0
19,23,1,3,2,1,1,18143,9442,4,17,3,1,3,21,0,2,10,10,2,0
29,7,5,1,3,4,4,10982,8360,5,12,4,3,3,38,2,4,38,5,2,0
22,30,2,3,4,1,4,2366,20231,3,25,2,2,0,35,0,3,8,1,7,1
44,26,1,1,4,1,4,18260,19425,8,23,2,1,2,34,4,1,34,2,15,1
51,1,4,3,2,1,1,1166,6839,4,13,1,2,2,9,5,3,9,1,9,1
31,28,5,3,1,2,2,8350,13677,3,16,2,1,2,39,5,2,39,17,14,1
24,29,3,1,4,5,4,6695,9351,8,19,3,4,3,37,2,1,37,12,5,1
54,25,2,1,4,4,1,12819,26169,1,16,4,2,2,28,4,3,28,18,2,0
53,8,2,2,1,4,1,9963,18626,1,11,2,2,0,5,6,3,5,5,0,0
27,26,2,3,4,2,3,1927,7545,2,14,4,3,3,39,2,4,18,15,2,1
46,17,5,1,4,1,3,17182,4100,9,17,3,3,2,28,6,3,25,15,3,0
33,29,1,4,1,5,3,12100,11441,3,25,4,3,1,17,2,3,8,8,0,0
55,8,1,4,2,3,2,14243,3737,9,18,2,3,2,40,5,3,40,6,2,0
38,5,1,2,2,2,2,9797,12110,8,22,2,2,2,14,6,3,12,12,3,0
55,1,1,4,2,5,2,13098,21138,4,25,1,2,3,30,4,2,25,9,14,1
58,15,2,1,3,2,2,15418,19776,1,14,3,3,0,19,3,3,19,13,6,1
50,4,3,3,2,2,4,15884,10439,2,11,1,3,1,2,5,4,1,1,1,0
46,7,2,1,3,3,1,14790,26119,7,13,1,2,3,32,3,2,3,3,0,0
65,14,3,4,3,5,1,1413,26027,5,20,3,4,2,23,1,2,6,6,6,1
34,12,3,4,3,1,3,19398,22400,4,14,2,1,3,37,6,3,18,16,5,0
30,21,1,1,1,5,1,10679,14300,3,15,4,3,3,34,3,1,34,7,8,1
23,27,4,2,3,5,2,9718,21816,3,25,1,1,1,12,5,3,10,3,6,0
19,3,5,1,3,1,1,1000,22910,7,21,2,4,2,26,1,2,18,7,3,1
25,28,4,2,1,3,4,9462,15650,5,15,2,4,3,32,3,3,31,8,0,1
49,27,3,4,4,5,4,3531,9784,4,22,1,4,0,18,1,4,13,11,13,1
53,20,4,3,4,1,3,18455,20465,4,21,1,2,1,24,5,4,4,4,4,0
26,18,3,3,3,2,2,15310,11539,5,10,1,1,3,24,1,4,24,7,8,1
40,8,2,1,2,2,1,16542,15862,2,15,2,4,1,32,5,3,13,13,11,0
24,28,2,2,4,1,3,12770,23959,6,20,3,3,3,38,0,3,38,16,15,1
48,2,1,4,2,2,1,16005,23728,0,19,3,4,3,22,5,2,11,11,5,0
38,30,5,3,1,5,3,2995,23120,4,10,1,3,3,19,1,2,19,13,11,1
18,29,2,1,4,1,3,4577,18516,5,25,4,3,0,20,6,2,17,14,15,1
63,27,5,1,1,5,4,15907,13815,1,22,2,4,0,19,5,1,0,0,0,1
19,6,1,4,3,4,4,2709,3854,1,14,4,3,0,11,5,4,3,3,3,1
57,30,5,4,4,3,4,15322,13136,8,20,1,3,3,12,6,1,11,11,6,1
28,7,2,1,3,3,3,19483,24434,1,25,2,2,0,25,4,1,25,8,0,1
54,7,2,1,3,3,4,7117,7077,2,24,3,1,1,31,4,4,31,12,13,1
35,13,4,1,1,1,4,19674,7340,0,16,3,2,0,36,1,1,36,17,14,1
61,1,4,2,4,4,2,9528,26976,8,23,4,2,1,32,4,3,14,3,3,0
41,8,4,4,4,3,1,8970,2605,0,23,1,2,2,34,3,4,34,0,4,0
36,25,5,1,4,5,1,18139,14898,3,17,4,1,2,25,4,1,25,2,1,1
22,30,2,4,3,3,2,11793,15371,6,20,1,1,0,38,0,1,14,10,2,1
46,30,1,1,4,4,2,10911,16976,1,20,3,4,0,31,4,1,7,1,1,0
56,23,3,1,2,5,4,8212,18515,7,22,2,2,1,27,3,3,27,5,13,1
19,13,2,1,2,5,4,3099,14680,7,14,3,1,3,29,5,1,29,2,3,1
34,24,4,4,3,1,1,1412,15100,2,11,4,4,1,7,3,1,2,2,2,1
62,20,4,1,1,1,2,15904,25455,3,12,2,2,2,34,1,1,5,5,4,0
28,28,5,1,2,2,2,16857,8157,6,21,1,2,3,30,2,2,30,13,15,1
54,24,4,4,1,4,4,17146,24962,4,16,3,3,1,25,3,4,25,15,13,1
30,19,5,1,4,5,1,3993,18045,4,19,1,1,0,35,1,1,7,7,6,1
46,29,1,3,2,4,3,12654,24997,1,13,3,3,2,38,1,1,38,3,11,0
49,17,4,3,3,3,2,1246,22890,5,24,1,2,2,28,4,4,28,17,0,1
62,13,5,1,3,3,1,12970,19187,3,10,3,2,0,21,4,1,16,1,13,0
57,29,4,2,1,2,1,7977,13459,4,12,3,2,1,30,1,3,15,9,2,1
60,16,5,4,3,5,1,14656,23576,4,19,1,4,0,29,5,1,3,3,3,0
25,24,2,1,1,5,2,16178,22673,1,23,3,3,1,14,0,1,9,6,9,1
27,15,5,4,1,2,3,3689,15225,7,24,3,3,2,32,5,2,15,15,1,1
42,11,3,2,2,3,4,1587,5633,0,11,3,2,0,18,1,2,18,16,11,1
28,12,1,2,2,5,3,2468,4676,1,18,4,3,2,38,4,3,38,13,12,0
45,22,2,4,3,4,1,1232,3215,6,10,3,2,2,16,3,4,12,12,0,1
50,25,1,2,1,5,2,7885,20861,6,18,1,2,3,4,0,3,3,0,3,1
56,3,2,2,2,3,2,15232,17860,1,24,1,3,0,31,2,4,31,1,2,0
43,24,4,4,4,5,3,2886,4264,0,19,4,1,2,17,5,1,17,13,7,1
25,25,5,2,3,5,3,17693,26174,9,14,3,2,1,38,3,2,15,5,4,0
55,9,4,3,3,1,2,3748,2969,0,21,4,2,0,24,4,3,24,14,4,1
43,28,1,1,4,5,3,11717,8628,0,15,4,3,1,37,3,3,15,3,6,0
49,14,1,3,4,2,4,2600,2600,5,15,3,3,1,27,3,2,21,8,7,1
63,30,2,3,4,2,4,11291,6455,9,21,1,3,1,23,4,4,23,14,0,1
45,7,1,1,2,4,4,17929,24325,6,15,3,2,0,27,3,1,27,4,4,1
24,28,5,3,4,5,1,4823,11524,1,18,4,1,1,27,1,4,22,5,8,0
52,11,1,1,3,4,3,11880,4716,5,23,2,1,0,20,5,2,20,10,10,1
19,10,4,1,2,3,2,5930,14708,3,22,4,1,3,27,0,1,8,8,8,0
39,3,5,4,1,3,1,6729,19165,8,22,1,2,1,21,5,4,1,1,1,0
39,19,1,1,4,1,2,6561,3434,7,18,3,3,0,37,6,1,37,6,13,1
20,2,3,1,3,1,3,14164,16852,7,20,2,1,1,27,4,2,27,11,6,1
63,17,3,2,4,5,3,16066,6338,1,19,4,1,2,37,0,1,25,9,13,0
62,29,4,2,1,5,1,19225,16965,4,25,4,1,1,26,1,3,26,2,3,0
25,2,2,3,2,4,1,19020,4702,1,16,4,2,2,27,4,2,24,1,14,0
21,21,2,1,1,4,4,14430,22375,2,12,3,3,2,20,1,3,20,0,14,0
32,16,1,1,2,5,1,8576,10651,7,24,3,4,1,37,2,1,37,5,14,1
61,17,5,4,3,5,4,19059,25916,4,16,4,3,1,24,2,4,24,12,15,0
63,10,2,1,3,1,1,2790,18189,3,14,3,3,2,37,2,1,37,9,1,1
56,4,3,4,3,1,4,4144,25629,4,18,2,3,3,23,0,2,10,10,4,0
29,11,2,1,1,1,3,12712,22024,7,17,2,1,0,30,6,2,27,4,3,0
46,26,3,2,4,5,2,7967,18915,9,19,1,3,1,35,5,1,35,7,12,1
26,26,2,2,4,4,3,17539,3977,6,21,3,1,2,39,5,4,3,3,0,0
59,17,4,2,1,2,4,10125,15837,5,15,3,2,0,18,2,2,18,18,12,1
57,28,5,3,4,2,3,5343,13469,1,14,4,4,1,23,2,1,23,18,6,1
37,26,1,1,1,4,1,10643,16060,9,19,2,2,0,21,1,4,21,3,2,1
51,24,3,2,4,4,1,6238,22148,4,11,3,2,2,24,6,3,24,9,5,0
43,12,2,4,2,4,2,7836,2290,9,20,3,4,1,20,3,2,7,7,7,1
65,21,1,2,3,1,2,14196,8077,8,21,3,3,3,19,6,3,19,6,4,1
38,10,3,1,4,3,3,1939,26252,8,12,4,3,0,8,6,2,0,0,0,1
40,16,3,2,1,5,2,12651,21959,8,20,2,1,1,3,3,3,3,3,3,0
35,4,4,1,2,1,1,10285,23033,2,20,3,3,0,13,5,1,11,5,3,0
41,3,2,1,4,2,1,8090,12667,8,12,3,4,0,24,5,4,24,5,2,1
59,9,1,2,4,5,1,5362,8614,8,22,4,2,1,35,2,1,20,12,8,1
46,6,2,4,1,4,4,16066,18896,4,13,1,3,1,21,5,1,18,16,4,0
55,12,2,3,2,2,4,18845,3639,5,12,4,1,1,35,3,1,33,14,15,1
55,1,5,1,3,4,3,12965,10446,6,25,3,2,2,15,6,2,5,5,5,0
30,14,3,3,1,4,4,17444,6816,9,16,2,2,1,34,2,3,34,5,6,1
49,24,3,2,4,4,2,3215,24233,9,22,2,1,0,2,2,2,2,2,2,1
36,10,5,1,3,5,1,7275,21021,9,24,3,2,1,33,0,2,32,4,15,1
34,18,5,1,4,2,3,12023,20349,5,15,1,1,2,24,4,4,8,2,0,0
19,13,2,2,1,2,4,5817,18434,4,22,4,1,2,25,3,1,6,6,1,0
35,9,3,3,2,4,3,13810,2799,0,17,3,4,1,40,2,2,40,1,11,0
56,27,1,4,3,1,3,6831,26675,3,11,3,4,0,26,3,3,26,2,9,1
44,23,4,2,1,3,2,17634,11939,7,11,3,3,2,30,0,2,0,0,0,1
31,19,5,2,1,1,2,18983,8642,7,10,4,4,0,39,6,4,39,18,4,0
32,4,1,4,3,5,2,16027,18620,5,25,2,2,3,25,0,4,17,13,15,1
25,3,1,4,2,3,3,8429,18855,2,14,4,3,2,34,2,3,34,13,13,0
26,6,2,4,4,1,3,19551,4204,7,16,3,3,3,16,3,4,16,16,11,0
38,9,5,4,3,2,2,12332,9181,6,18,2,1,2,38,3,1,38,7,7,1
60,10,1,2,1,1,4,10477,8259,8,14,1,4,0,19,3,1,10,10,7,1
52,9,4,4,3,4,1,16077,10330,2,20,3,1,3,37,0,4,36,16,11,1
31,17,1,3,3,5,2,10979,16410,5,20,2,3,0,10,1,2,10,6,10,1
44,10,4,4,2,1,4,18852,19767,0,25,2,1,2,28,1,4,2,2,2,0
25,6,4,1,2,1,3,18886,13287,7,10,2,2,0,12,3,3,12,3,12,1
52,16,4,1,4,3,3,7600,22885,1,12,3,2,3,39,3,1,27,9,8,0
35,17,5,4,3,4,4,5814,20096,4,25,1,3,1,37,4,1,37,3,1,0
31,11,4,2,2,3,4,12629,25094,5,17,2,2,1,33,2,2,33,4,3,0
25,20,5,2,2,5,3,6044,5796,3,12,3,4,2,33,0,3,27,1,11,0
25,7,1,3,1,5,3,17411,20757,8,16,2,3,1,24,4,1,1,1,1,0
54,4,4,2,2,4,3,10092,22808,2,25,4,4,2,7,3,1,1,1,1,0
61,25,3,3,3,3,3,10040,23803,1,19,2,2,0,36,5,3,36,8,9,1
19,30,1,3,3,4,2,1100,20083,2,12,3,1,0,17,1,2,15,0,5,1
34,10,3,3,1,3,3,16383,12328,4,11,2,4,3,39,1,4,7,7,7,0
30,21,3,4,1,2,3,4240,6110,0,21,2,4,3,39,4,2,39,12,12,1
31,14,2,2,1,4,4,16848,21756,9,22,4,2,1,36,1,1,10,10,5,0
58,25,5,1,3,5,4,12509,17677,3,19,4,4,0,38,1,1,14,13,11,1
58,17,2,3,3,3,4,15147,12075,0,23,3,4,3,35,5,2,3,3,3,0
26,29,5,1,4,2,3,2488,7581,8,15,1,1,1,22,2,2,22,16,4,1
44,28,2,3,2,5,4,2453,12508,2,11,1,3,2,7,3,1,7,7,7,1
37,14,1,2,1,3,3,19185,20770,1,19,1,2,3,15,6,3,15,13,1,0
55,20,3,4,2,2,3,9084,10583,4,23,1,1,3,24,4,3,15,15,7,0
29,23,1,3,2,5,4,12632,2168,0,14,3,1,1,33,5,4,23,18,0,0
59,13,5,3,4,5,1,5559,22349,9,14,3,3,3,30,0,1,9,2,9,1
39,2,3,1,3,2,2,7240,21592,6,14,4,3,1,33,0,1,33,3,0,1
54,9,3,4,2,5,2,8817,11377,8,15,4,2,3,17,5,4,17,10,11,1
56,3,5,2,1,3,1,2515,26556,0,25,1,2,0,15,3,1,15,15,0,1
48,4,1,3,1,3,1,13113,15056,7,12,4,2,0,35,0,1,35,12,8,1
30,12,3,2,3,5,3,16712,21111,7,19,3,1,0,17,5,2,7,7,4,0
18,30,1,4,3,1,4,16964,21893,6,14,1,4,3,35,1,3,19,10,13,0
55,15,1,1,3,2,2,2427,25933,9,17,2,3,1,22,2,3,22,10,11,1
57,20,1,4,1,1,2,7085,18159,3,13,2,2,0,39,4,3,39,8,1,1
26,8,3,4,3,3,1,12396,22861,6,23,2,2,2,32,4,4,13,1,10,1
56,18,4,4,4,5,4,15389,15556,1,14,4,1,3,22,1,2,15,2,0,0
27,5,2,4,4,4,2,18397,6720,5,24,1,2,1,37,6,1,37,13,3,0
46,2,5,2,1,4,2,8279,20097,4,24,2,1,3,17,3,3,17,15,10,0
57,28,1,2,4,1,3,5226,25003,4,10,1,4,1,39,2,3,39,7,1,1
47,22,3,1,2,1,3,9611,4512,7,10,3,1,1,29,0,2,29,15,2,1
19,9,5,3,3,1,3,4349,22973,0,17,2,3,3,35,6,1,35,3,1,0
35,28,4,3,4,3,2,16111,15834,7,11,2,1,2,39,4,4,35,8,7,1
45,25,4,4,3,3,2,7076,8678,3,19,2,4,2,38,4,1,38,3,13,1
64,14,3,4,4,5,3,13157,4678,9,19,3,4,3,39,3,4,39,12,2,0
49,1,1,2,3,3,3,6187,2281,5,16,1,3,0,40,2,4,40,1,1,0
41,20,4,3,1,5,4,14885,6926,5,16,2,1,0,4,5,1,0,0,0,1
55,4,4,1,2,5,2,10618,18813,0,20,2,3,1,37,0,4,16,4,6,0
31,17,4,4,3,1,2,8018,12820,7,23,1,4,0,27,4,3,27,16,14,1
42,10,3,2,2,4,1,14591,18005,3,18,4,1,3,27,4,2,6,6,6,0
42,2,5,4,3,1,3,9655,23042,8,10,4,2,3,19,0,3,19,3,10,1
49,6,2,4,1,3,3,1389,23546,6,11,2,4,2,23,6,4,23,5,9,1
44,26,3,2,2,2,3,7891,17841,3,23,2,4,0,18,2,4,0,0,0,1
49,19,1,3,4,3,2,17519,26489,0,10,4,3,0,30,2,2,17,16,3,0
48,9,3,3,2,4,4,3456,21596,8,10,4,4,1,25,2,2,25,4,4,1
41,19,3,4,3,3,2,19655,6632,9,20,2,3,3,18,4,3,13,6,13,1
52,19,2,3,2,4,1,10768,13137,5,13,1,1,3,37,5,2,18,4,10,0
47,9,2,2,1,2,1,12117,12509,5,17,4,2,3,31,1,2,17,7,5,0
50,3,2,3,2,2,4,6506,14176,0,19,2,2,2,30,6,4,6,0,2,1
50,6,5,4,2,5,3,10395,21047,4,17,3,3,2,36,4,2,1,1,1,0
63,6,3,4,2,3,1,10913,11127,3,21,1,2,2,25,3,4,6,6,2,0
44,17,1,2,4,5,2,9785,12534,0,21,2,2,3,40,6,1,27,7,4,0
50,13,2,4,2,1,1,12952,3688,6,20,3,4,3,27,3,1,27,14,10,1
50,13,2,3,3,1,1,9797,23978,3,24,4,4,0,39,5,1,16,10,5,0
21,7,3,2,3,1,4,2469,24319,2,18,3,1,3,29,6,4,29,15,8,1
47,9,1,4,2,1,4,15451,11074,1,11,3,4,3,20,4,1,20,6,8,0
61,25,2,2,2,1,2,19079,12711,7,25,3,4,2,36,4,3,36,16,11,1
32,25,3,2,4,3,3,2306,2816,4,22,4,4,0,31,0,4,8,2,4,1
46,18,4,3,1,5,4,6332,5866,9,16,3,4,3,35,2,3,35,14,13,1
45,1,5,3,3,5,4,6797,24572,8,21,4,2,1,21,5,4,21,3,7,0
49,22,3,1,4,4,3,15786,15167,4,23,2,2,2,40,0,3,14,2,6,0
53,22,2,2,3,1,1,12918,2677,9,13,3,2,1,25,5,1,13,10,3,1
47,20,1,3,3,2,2,10240,12446,0,12,1,4,0,26,3,3,26,1,0,0
59,13,4,4,2,4,2,19119,15815,9,21,2,2,2,17,3,1,17,6,2,0
60,8,1,1,3,4,1,9876,20873,4,25,4,1,0,18,1,4,9,9,9,1
55,21,1,1,1,3,3,7327,9232,4,13,2,1,3,22,2,1,21,13,9,0
59,23,1,4,1,4,3,15586,12506,7,13,3,4,2,24,2,2,22,6,4,1
29,9,3,3,1,2,4,7941,4446,5,12,4,2,0,40,5,2,40,16,9,0
20,29,3,2,4,5,3,11863,20272,4,18,3,1,0,7,3,1,4,4,4,1
32,1,5,1,1,4,2,1304,3720,7,17,2,3,0,24,0,2,24,17,12,1
65,9,4,4,1,3,2,3397,2223,0,23,1,4,1,22,4,2,0,0,0,0
27,29,1,4,3,1,2,16698,14952,4,21,2,1,2,32,2,2,23,5,10,0
39,29,2,4,4,2,3,3526,2934,2,19,2,1,0,32,4,2,32,18,3,1
40,20,1,4,2,1,1,14776,3308,4,23,3,1,2,36,3,3,36,9,8,1
28,23,4,1,4,4,2,8159,15497,2,21,1,3,3,34,1,2,6,6,6,1
33,11,1,2,4,5,2,13417,10417,3,21,3,3,3,33,3,4,23,18,10,0
63,20,3,3,2,3,1,1186,2199,8,11,3,3,0,29,4,1,14,14,8,1
33,4,3,4,2,2,4,2564,22490,1,12,3,1,2,35,3,4,10,10,10,1
31,29,4,4,2,5,3,7813,17244,9,22,4,3,0,16,2,2,16,6,8,1
23,16,5,2,3,2,2,2909,17857,0,19,3,4,0,22,5,4,22,18,13,1
59,14,1,2,3,3,3,9469,7074,3,16,1,3,1,21,5,2,3,3,3,0
34,20,4,3,3,3,2,18866,17362,7,14,3,4,2,30,4,3,30,11,11,1
48,22,2,1,1,4,2,14543,22377,4,10,3,1,1,40,4,3,33,5,0,0
59,21,2,2,2,2,4,11069,25456,8,10,1,2,0,13,1,3,9,7,8,1
27,18,5,1,3,4,1,15609,22317,9,21,2,4,1,36,6,2,36,8,14,1
63,25,3,1,3,2,1,13652,8933,2,17,3,4,1,36,2,1,9,9,9,1
37,27,4,4,4,2,1,14789,19981,8,15,2,4,1,23,0,3,10,9,10,1
26,22,1,1,3,1,4,17320,18388,0,13,3,1,3,33,6,2,30,15,10,1
32,26,4,4,2,4,4,13755,18274,1,12,3,4,3,9,1,2,9,9,9,0
56,22,5,4,2,2,1,10840,10471,8,22,4,1,1,37,2,4,37,0,13,1
19,9,4,3,1,2,3,2924,9590,8,18,1,4,2,19,5,2,7,6,7,1
21,1,5,1,1,3,3,3698,5019,9,18,1,1,3,14,0,4,10,8,10,1
41,23,5,2,4,1,4,12991,7357,4,21,2,2,1,19,6,3,19,11,1,0
35,3,5,2,1,3,3,16161,20748,9,13,4,1,0,23,5,4,23,0,7,1
28,20,4,2,2,4,1,12100,18510,3,25,3,1,3,32,4,2,6,6,6,0
54,1,2,3,1,4,2,16253,12988,8,20,4,2,0,20,5,4,20,9,11,1
43,3,1,4,1,2,3,15135,6826,9,17,1,1,1,17,6,3,5,5,5,1
25,14,5,4,3,5,1,17655,5249,1,13,3,1,1,40,1,2,30,6,8,0
39,30,3,2,2,3,1,18707,22285,2,17,3,4,1,17,4,1,11,11,4,0
22,14,5,4,4,4,1,8751,23541,7,16,2,1,0,36,4,1,36,9,9,1
19,23,4,4,1,2,3,3243,13893,0,25,4,4,3,12,6,2,12,12,11,1
22,30,5,3,1,2,2,16117,21423,1,23,3,2,1,35,4,3,30,15,6,0
52,22,3,1,4,3,3,17714,22794,4,21,1,1,2,15,2,2,8,0,8,1
49,13,2,1,4,2,1,6871,2016,6,15,2,2,1,26,0,1,26,10,2,1
61,1,4,3,2,1,1,11859,26388,9,16,1,2,3,22,2,2,16,16,3,0
36,15,4,3,4,5,1,11738,9083,8,15,2,3,3,14,4,4,7,7,3,0
56,25,4,4,1,3,4,12663,7075,2,20,4,1,2,26,6,4,26,2,12,0
21,20,3,3,2,3,3,8564,14566,3,21,2,1,1,39,1,3,39,14,9,1
40,7,4,4,2,3,2,2827,22326,9,25,4,4,3,37,5,3,14,5,3,0
63,16,2,1,4,2,3,11027,14739,0,15,4,4,3,38,6,3,38,9,10,1
36,20,1,3,2,2,1,14148,12905,0,25,3,3,3,37,4,3,5,2,5,0
43,23,1,4,1,3,1,8184,14893,0,23,4,3,0,31,0,4,31,9,1,1
43,21,5,1,1,3,4,16571,24556,3,16,2,1,3,36,2,1,7,7,7,1
24,1,1,1,1,1,1,13128,22001,8,25,2,1,3,34,0,3,34,3,1,0
49,15,3,2,2,4,3,19557,12003,7,13,3,3,0,30,2,3,30,0,4,0
64,20,1,1,4,1,3,4709,14388,3,21,2,1,1,29,5,1,25,17,5,1
50,15,3,3,1,3,3,1129,16988,7,14,4,1,2,27,6,3,23,3,14,1
61,19,3,3,3,2,1,17016,8230,6,18,2,1,0,19,0,1,1,1,1,1
43,6,5,4,4,2,4,2558,10661,5,11,1,3,0,40,0,3,40,3,11,1
41,6,1,3,2,3,3,11453,3324,9,18,1,3,0,13,2,3,0,0,0,1
40,1,5,1,1,4,2,14835,5277,1,25,3,2,3,9,6,3,9,9,9,0
55,30,4,4,2,5,2,4724,3624,2,14,4,4,1,26,2,4,22,2,3,0
43,30,2,1,1,5,2,12320,9249,3,19,2,2,1,32,2,4,32,12,7,1
62,16,1,2,2,1,3,5693,18502,6,10,3,1,1,36,3,4,36,17,1,1
48,27,4,4,3,4,4,16633,9303,7,20,3,1,2,30,5,3,10,5,10,1
23,18,4,2,2,5,1,13710,9940,7,16,4,2,1,24,0,4,19,5,9,1
62,13,5,4,2,4,4,19248,12196,3,14,3,2,2,25,3,4,25,5,3,0
48,12,5,3,2,2,1,17324,8520,8,12,1,2,3,38,3,4,1,1,1,1
64,18,2,1,1,2,1,18071,4475,7,12,3,1,1,24,4,2,24,16,6,1
65,28,2,4,4,4,1,13119,4767,4,10,2,1,2,10,6,4,3,3,3,0
57,10,2,3,2,3,1,7407,11619,2,16,1,2,3,18,3,2,18,16,9,1
62,14,2,3,4,5,3,5242,18626,1,23,1,3,3,12,3,4,12,8,10,1
62,20,5,3,1,5,2,12699,7080,8,11,1,4,2,18,2,3,18,1,1,0
29,29,3,2,2,2,3,11251,14230,0,17,2,4,3,12,2,3,12,12,12,1
34,25,5,3,1,1,4,7198,23848,6,23,4,2,3,25,1,3,11,8,2,1
43,11,3,4,4,5,1,17339,23106,6,13,3,3,1,23,5,2,1,1,1,1
20,18,5,2,1,2,3,14433,15735,0,13,3,4,2,36,6,3,36,18,4,0
32,27,5,1,1,2,3,11401,10207,6,22,1,3,3,22,0,1,22,12,6,1
55,24,2,3,4,4,3,2617,6611,0,20,1,4,0,24,5,4,18,3,2,1
41,27,3,4,1,4,1,7080,24793,1,14,3,4,0,37,3,2,2,2,2,0
47,12,4,4,4,4,1,13234,10114,8,25,2,1,3,23,3,2,23,3,9,1
61,17,4,2,4,1,1,14870,8703,7,18,1,3,1,22,0,2,22,10,2,1
53,28,4,1,2,5,3,2899,21166,8,24,1,4,0,8,5,3,3,3,3,1
61,24,2,2,2,1,3,16138,25243,8,16,2,3,1,17,2,1,17,15,15,1
44,3,4,3,1,1,4,3034,8163,3,12,4,2,3,30,2,2,11,11,11,1
39,30,5,1,1,4,2,12763,20207,4,13,1,2,2,40,0,4,34,18,15,1
19,21,2,1,1,2,2,14983,18065,9,18,4,3,3,31,6,4,26,11,4,1
24,1,4,1,3,3,1,8529,6923,6,10,2,4,3,13,0,1,13,13,6,1
33,1,2,2,3,2,2,8375,10202,5,17,3,2,0,31,2,4,30,17,5,1
41,6,5,4,2,2,1,18109,23523,8,17,3,2,2,24,6,1,2,0,2,1
47,19,2,2,4,2,1,4503,10470,1,23,4,4,1,32,0,4,4,4,2,0
61,24,4,4,3,2,3,12719,13134,7,22,1,2,1,28,6,1,28,2,11,1
65,4,2,2,3,1,2,16863,14620,1,16,3,2,2,38,5,3,38,13,14,1
63,22,1,4,4,4,4,9031,24050,1,22,2,4,1,30,2,4,16,16,0,0
18,13,4,4,1,4,1,12601,7520,2,15,1,3,0,18,0,4,18,18,5,0
44,26,5,1,1,2,1,19724,25305,3,16,4,3,3,34,2,4,34,0,10,1
26,12,3,4,3,3,4,11675,4085,5,19,4,4,1,32,1,3,32,14,5,1
24,25,2,3,3,5,2,7539,23453,5,13,4,4,0,21,2,3,7,7,3,0
22,30,2,3,4,2,4,13453,19490,1,13,4,3,1,36,2,2,36,9,14,1
47,8,4,4,4,2,2,18943,10223,5,14,2,4,0,34,3,2,34,3,1,0
59,20,4,4,3,3,2,17333,16327,7,13,3,3,1,19,5,1,19,10,8,0
44,26,1,4,4,1,2,17784,20232,4,13,4,3,1,30,6,2,16,15,5,1
27,24,5,4,1,2,2,5210,5608,0,18,3,1,2,22,2,4,12,4,12,1
42,7,2,1,2,3,2,5971,15197,7,15,3,2,2,15,0,3,3,3,0,0
35,21,2,3,3,1,2,18633,14332,5,23,4,4,0,29,4,3,29,10,7,1
24,7,3,1,2,1,1,16845,26491,1,12,1,1,2,5,0,3,5,5,5,0
48,7,2,3,4,2,3,5226,4677,6,12,4,3,3,24,3,3,1,1,1,1
49,14,2,4,2,1,1,2954,2293,7,19,2,4,2,14,0,1,14,1,6,1
62,29,1,3,3,2,1,9540,21580,1,17,1,2,0,33,1,2,33,12,10,1
28,26,3,3,4,2,4,11710,19955,0,12,4,3,2,23,4,3,19,11,10,1
27,18,2,2,2,4,3,9305,24950,5,23,3,1,0,26,4,1,15,13,5,1
39,23,2,2,1,5,3,7161,14454,5,25,3,3,3,28,6,4,28,0,11,1
48,19,5,4,3,5,3,6461,18652,7,13,1,4,0,26,5,2,26,11,10,1
58,24,2,1,3,4,2,10677,17553,6,15,2,2,0,29,3,1,0,0,0,1
64,24,1,2,3,2,2,2628,25457,7,18,3,3,3,12,5,3,12,2,0,1
31,25,2,4,3,3,2,8980,21726,9,15,2,4,3,40,4,3,39,2,9,1
20,27,2,1,4,1,1,5238,7177,9,25,3,4,0,39,2,3,31,0,12,1
41,20,4,2,1,4,3,15124,2879,4,12,1,3,1,21,3,4,2,2,2,0
31,26,2,3,1,4,3,12875,18442,1,25,4,2,1,14,5,2,13,3,3,0
33,19,3,2,2,4,1,19882,12689,4,21,3,4,0,27,1,3,27,10,6,0
45,25,4,4,3,4,2,2995,5891,1,15,1,1,2,25,4,2,25,1,14,1
52,25,3,2,3,5,4,11301,18600,8,13,1,1,0,24,4,4,20,18,1,1
57,18,3,2,2,2,3,1595,7700,4,14,4,2,0,10,3,1,10,10,0,1
19,6,1,1,4,4,1,18323,9649,0,24,4,2,2,35,4,2,26,12,6,0
51,16,2,1,1,4,2,18683,24630,8,23,1,1,3,30,6,1,0,0,0,1
35,3,3,3,3,4,1,14378,14804,9,14,3,2,0,32,4,2,32,18,4,1
24,21,2,4,2,3,4,4016,26362,4,12,2,1,1,27,1,3,17,3,7,1
55,2,2,3,1,3,4,10589,12503,0,14,2,3,3,30,1,3,1,1,1,0
59,15,1,3,2,1,2,3869,8384,8,21,4,1,3,19,3,1,3,2,3,1
24,20,1,2,2,2,1,13947,23340,8,21,3,2,0,20,4,2,3,3,3,1
21,11,3,3,4,4,2,16097,19117,9,14,1,3,1,26,5,4,16,11,3,0
60,19,3,1,1,1,1,10352,24334,9,16,2,2,2,18,6,2,15,11,7,1
33,18,4,3,3,1,1,16454,7348,8,18,2,1,2,35,0,1,8,8,8,1
23,22,2,4,1,2,4,7381,7571,5,14,3,3,2,25,3,2,25,13,2,1
