Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,No,Non-Travel,1491,Sales,6,5,Marketing,1,444,4,Female,49,3,2,Sales Executive,3,Single,4551,3979,4,Y,No,14,3,3,80,1,9,3,2,6,6,3,4
18,No,Travel_Rarely,446,Research & Development,3,3,Life Sciences,1,445,4,Male,70,3,2,Research Scientist,3,Married,5300,9632,5,Y,No,11,3,2,80,2,2,6,4,2,1,2,0
36,Yes,Travel_Rarely,554,Research & Development,1,4,Medical,1,446,3,Male,87,2,1,Laboratory Technician,4,Divorced,3304,11698,3,Y,Yes,21,3,3,80,1,6,1,2,2,2,0,2
40,Yes,Travel_Frequently,384,Research & Development,4,3,Life Sciences,1,447,4,Male,72,3,5,Manufacturing Director,1,Married,12410,10120,2,Y,No,16,3,2,80,0,20,3,4,13,6,2,3
47,Yes,Travel_Rarely,891,Research & Development,2,4,Technical Degree,1,448,1,Male,65,3,2,Research Scientist,2,Married,4814,26931,2,Y,No,21,3,1,80,0,18,3,4,10,3,2,2
46,Yes,Travel_Rarely,839,Research & Development,3,2,Technical Degree,1,449,4,Female,59,2,5,Research Director,3,Single,12446,6106,3,Y,No,18,3,4,80,1,1,3,4,1,1,1,1
41,Yes,Travel_Rarely,509,Sales,1,4,Marketing,1,450,4,Male,62,4,2,Sales Representative,3,Single,4256,3281,4,Y,Yes,12,3,1,80,3,14,2,3,7,2,3,1
24,Yes,Travel_Rarely,1327,Research & Development,11,4,Life Sciences,1,451,3,Male,98,2,1,Laboratory Technician,3,Married,1701,24093,1,Y,No,14,3,2,80,3,7,5,1,0,0,0,0
34,Yes,Travel_Rarely,270,Human Resources,25,3,Marketing,1,452,4,Female,42,4,1,Human Resources,3,Married,2576,12993,2,Y,No,13,3,2,80,1,5,2,2,1,1,1,1
26,Yes,Travel_Rarely,231,Human Resources,8,3,Marketing,1,453,4,Male,97,3,2,Human Resources,3,Single,4614,19717,0,Y,Yes,22,4,3,80,0,8,4,3,5,1,1,5
47,Yes,Travel_Rarely,1422,Sales,1,3,Other,1,454,1,Male,92,4,2,Sales Executive,1,Divorced,5488,2796,3,Y,No,18,3,3,80,2,8,2,3,0,0,0,0
39,Yes,Travel_Rarely,770,Research & Development,8,2,Technical Degree,1,455,3,Female,83,1,1,Healthcare Representative,4,Married,2262,7307,7,Y,No,23,3,4,80,2,6,2,4,3,3,3,0
28,No,Travel_Rarely,393,Research & Development,7,3,Life Sciences,1,456,2,Female,91,4,2,Research Scientist,4,Single,5222,12959,2,Y,No,13,3,1,80,1,14,3,4,11,11,2,3
50,No,Travel_Rarely,888,Sales,9,3,Life Sciences,1,457,1,Male,88,3,2,Sales Representative,4,Married,5530,19481,3,Y,No,24,3,3,80,1,4,5,3,0,0,0,0
34,No,Travel_Rarely,300,Research & Development,29,1,Medical,1,458,3,Male,48,3,2,Research Scientist,3,Married,4723,6829,1,Y,No,16,3,2,80,1,13,1,4,9,1,0,7
22,No,Travel_Rarely,653,Research & Development,7,3,Other,1,459,2,Male,77,1,2,Laboratory Technician,4,Single,5422,6485,0,Y,No,12,3,2,80,1,11,3,2,2,2,0,2
50,Yes,Travel_Frequently,929,Human Resources,1,4,Other,1,460,4,Female,56,4,2,Human Resources,1,Single,5010,9679,3,Y,Yes,18,3,1,80,1,8,3,3,0,0,0,0
39,Yes,Travel_Rarely,1453,Sales,29,3,Other,1,461,3,Male,52,4,3,Sales Executive,3,Divorced,7592,22386,2,Y,No,16,3,1,80,3,5,4,1,1,1,1,0
51,Yes,Travel_Rarely,730,Human Resources,11,2,Human Resources,1,462,3,Male,69,3,2,Human Resources,1,Single,5101,24605,2,Y,No,18,3,1,80,0,4,2,2,2,2,2,2
18,Yes,Travel_Rarely,1396,Research & Development,12,4,Medical,1,463,1,Female,61,4,1,Healthcare Representative,2,Single,2027,13334,2,Y,No,15,3,3,80,2,9,5,3,2,0,2,2
22,No,Travel_Rarely,1093,Sales,9,4,Marketing,1,464,4,Female,72,3,5,Manager,4,Single,12323,14120,3,Y,No,18,3,4,80,0,8,5,3,3,3,1,3
22,Yes,Travel_Frequently,1307,Research & Development,15,3,Medical,1,465,1,Female,55,1,2,Healthcare Representative,3,Divorced,5932,14733,1,Y,Yes,24,3,4,80,1,2,1,4,0,0,0,0
32,Yes,Travel_Rarely,1278,Research & Development,9,3,Medical,1,466,3,Female,59,4,5,Research Director,3,Divorced,12357,12107,5,Y,Yes,15,4,3,80,2,6,2,3,0,0,0,0
40,No,Travel_Rarely,395,Sales,2,3,Marketing,1,467,4,Male,95,3,2,Sales Representative,4,Divorced,5294,17581,4,Y,No,12,3,4,80,1,8,2,1,7,0,0,0
23,Yes,Travel_Rarely,609,Human Resources,1,4,Life Sciences,1,468,3,Male,90,3,1,Human Resources,1,Married,2262,2318,2,Y,Yes,12,3,3,80,1,9,2,3,1,1,0,1
41,No,Travel_Rarely,357,Research & Development,1,4,Life Sciences,1,469,3,Female,58,4,3,Research Scientist,4,Married,8368,5368,3,Y,No,22,3,3,80,0,11,4,4,9,4,0,1
38,Yes,Travel_Frequently,363,Sales,6,4,Marketing,1,470,1,Male,49,2,1,Sales Representative,1,Married,2731,23189,3,Y,No,21,3,2,80,0,6,3,2,0,0,0,0
41,Yes,Travel_Rarely,407,Research & Development,13,3,Medical,1,471,4,Male,40,1,1,Healthcare Representative,4,Married,2224,11192,3,Y,No,16,3,1,80,0,10,3,3,5,2,0,1
33,Yes,Travel_Rarely,297,Research & Development,29,3,Medical,1,472,3,Female,54,4,1,Laboratory Technician,3,Married,2487,12752,2,Y,No,19,4,4,80,1,1,3,4,1,1,0,1
43,Yes,Travel_Rarely,869,Research & Development,5,5,Medical,1,473,1,Male,33,3,3,Research Scientist,1,Married,8301,13515,3,Y,Yes,11,3,1,80,3,9,5,2,0,0,0,0
29,Yes,Travel_Rarely,149,Sales,14,4,Marketing,1,474,3,Male,81,3,2,Sales Executive,3,Single,5524,13100,1,Y,Yes,19,3,3,80,0,6,0,3,1,1,1,1
51,No,Travel_Frequently,841,Research & Development,1,3,Medical,1,475,2,Male,96,3,2,Laboratory Technician,3,Married,4631,22021,5,Y,No,11,3,2,80,2,10,2,4,8,0,1,5
47,Yes,Travel_Rarely,611,Sales,18,3,Medical,1,476,3,Male,71,3,2,Sales Executive,2,Married,5287,8786,1,Y,No,16,3,1,80,1,1,3,4,0,0,0,0
27,Yes,Travel_Rarely,880,Research & Development,5,4,Life Sciences,1,477,2,Female,66,4,2,Research Scientist,1,Divorced,4933,22953,4,Y,No,20,3,1,80,1,21,3,3,15,0,1,0
27,Yes,Non-Travel,954,Human Resources,25,1,Human Resources,1,478,3,Male,73,3,5,Manager,3,Divorced,12670,13720,3,Y,Yes,11,3,1,80,0,19,5,3,13,0,0,2
38,Yes,Travel_Rarely,1157,Sales,7,4,Marketing,1,479,3,Male,64,3,2,Sales Representative,1,Single,5025,11827,4,Y,No,11,3,4,80,0,14,3,4,13,3,3,1
34,Yes,Travel_Rarely,491,Research & Development,9,1,Life Sciences,1,480,4,Male,78,2,2,Research Scientist,3,Divorced,6114,10366,5,Y,No,12,3,1,80,1,10,2,4,1,1,0,1
50,Yes,Travel_Frequently,1138,Research & Development,22,3,Medical,1,481,3,Female,90,4,1,Healthcare Representative,3,Married,2456,25155,1,Y,No,18,3,3,80,3,3,4,4,0,0,0,0
25,Yes,Travel_Frequently,1389,Research & Development,23,3,Life Sciences,1,482,4,Female,34,3,5,Manufacturing Director,2,Married,12532,10802,3,Y,No,12,3,4,80,0,19,3,2,17,8,1,2
34,Yes,Travel_Rarely,282,Research & Development,5,2,Life Sciences,1,483,1,Male,57,3,2,Research Scientist,3,Single,5666,15301,1,Y,Yes,18,3,4,80,2,9,5,3,2,1,2,0
47,Yes,Travel_Rarely,192,Sales,17,3,Medical,1,484,1,Female,86,4,3,Sales Executive,2,Married,8209,26817,1,Y,No,21,3,3,80,2,14,3,4,8,1,1,2
38,Yes,Non-Travel,673,Sales,11,4,Marketing,1,485,1,Male,73,3,2,Sales Representative,4,Divorced,5471,26496,1,Y,Yes,22,3,3,80,0,3,4,4,1,1,1,1
29,No,Travel_Frequently,1430,Research & Development,4,4,Technical Degree,1,486,4,Female,72,4,3,Research Scientist,4,Married,7282,19845,1,Y,No,16,3,1,80,1,6,2,3,5,5,5,1
29,No,Travel_Rarely,1414,Sales,12,3,Marketing,1,487,4,Female,92,3,3,Sales Executive,3,Divorced,7912,12123,1,Y,No,18,3,4,80,0,17,3,3,8,3,2,0
40,Yes,Travel_Rarely,1344,Human Resources,1,4,Human Resources,1,488,1,Female,91,1,5,Manager,3,Married,12944,3114,1,Y,Yes,13,3,2,80,0,10,0,3,2,1,2,0
37,No,Travel_Rarely,1485,Sales,10,5,Medical,1,489,2,Male,83,3,3,Sales Executive,2,Single,7757,14713,4,Y,No,19,3,3,80,3,22,2,3,14,4,0,5
34,Yes,Travel_Rarely,1432,Sales,1,3,Medical,1,490,3,Female,42,2,1,Sales Representative,1,Married,2685,13472,2,Y,Yes,15,3,3,80,0,8,2,1,6,1,0,3
41,Yes,Travel_Rarely,1272,Research & Development,3,4,Life Sciences,1,491,3,Female,88,3,1,Laboratory Technician,4,Divorced,2806,3502,6,Y,Yes,21,3,3,80,0,5,4,3,1,1,1,1
47,Yes,Travel_Rarely,665,Research & Development,2,2,Life Sciences,1,492,1,Male,98,4,2,Research Scientist,3,Single,5390,11301,2,Y,Yes,14,4,3,80,0,14,3,3,10,3,3,1
25,Yes,Travel_Rarely,1448,Sales,29,3,Technical Degree,1,493,1,Male,84,4,3,Sales Executive,3,Divorced,7883,6216,1,Y,Yes,22,3,2,80,0,8,3,3,8,0,0,0
47,No,Travel_Rarely,1158,Sales,2,4,Technical Degree,1,494,4,Female,38,3,3,Sales Executive,3,Married,7433,8356,4,Y,No,20,3,3,80,2,8,3,4,4,4,0,0
35,Yes,Non-Travel,1436,Research & Development,6,3,Life Sciences,1,495,4,Female,48,4,1,Laboratory Technician,3,Single,3034,23764,2,Y,No,12,3,3,80,2,2,2,4,1,1,1,1
26,No,Non-Travel,764,Research & Development,27,4,Technical Degree,1,496,4,Female,84,3,3,Research Scientist,4,Single,7518,21830,1,Y,No,13,3,3,80,1,13,3,3,9,3,3,0
46,Yes,Travel_Rarely,1365,Sales,6,5,Technical Degree,1,497,1,Male,62,4,1,Sales Representative,2,Married,2041,18053,2,Y,No,20,3,3,80,1,4,3,4,3,2,3,0
27,No,Travel_Rarely,164,Research & Development,1,1,Technical Degree,1,498,2,Male,67,4,3,Research Scientist,4,Divorced,7481,10558,2,Y,No,15,3,3,80,0,10,5,3,2,1,2,1
30,Yes,Travel_Rarely,1327,Research & Development,1,4,Life Sciences,1,499,4,Male,56,4,1,Healthcare Representative,2,Single,3037,3783,3,Y,No,16,3,1,80,2,1,3,3,0,0,0,0
49,No,Travel_Rarely,1139,Sales,9,3,Marketing,1,500,4,Male,76,2,2,Sales Representative,2,Married,4881,7895,2,Y,No,19,3,2,80,0,11,2,3,2,0,0,2
33,No,Travel_Rarely,1137,Research & Development,7,2,Life Sciences,1,501,2,Female,32,4,2,Research Scientist,3,Married,4602,22150,0,Y,No,14,4,3,80,3,16,2,2,12,1,1,1
48,Yes,Travel_Rarely,806,Sales,9,4,Marketing,1,502,1,Male,86,4,2,Sales Representative,3,Single,4582,4239,4,Y,Yes,22,3,1,80,1,22,3,4,14,1,1,3
39,Yes,Travel_Rarely,707,Research & Development,29,1,Medical,1,503,3,Male,89,3,1,Healthcare Representative,2,Married,2947,13460,3,Y,No,15,3,2,80,0,5,2,3,5,1,5,1
41,No,Travel_Frequently,1319,Sales,2,3,Marketing,1,504,3,Female,80,3,2,Sales Representative,3,Divorced,4938,6091,3,Y,No,14,3,3,80,2,17,3,3,9,1,2,3
44,Yes,Travel_Rarely,1378,Sales,3,4,Life Sciences,1,505,4,Female,42,4,2,Sales Executive,4,Single,5397,12679,2,Y,Yes,14,3,1,80,1,20,4,3,11,2,3,3
28,Yes,Travel_Rarely,1404,Research & Development,10,2,Life Sciences,1,506,2,Female,66,3,5,Manufacturing Director,1,Single,12083,2539,6,Y,Yes,16,3,2,80,2,8,5,3,4,2,1,0
46,Yes,Travel_Rarely,1002,Sales,1,4,Life Sciences,1,507,3,Male,46,3,1,Sales Representative,1,Divorced,2527,22988,3,Y,No,17,3,4,80,0,16,4,3,11,1,1,0
42,Yes,Travel_Rarely,1254,Research & Development,6,4,Marketing,1,508,2,Male,61,3,1,Healthcare Representative,3,Married,2477,18359,3,Y,Yes,21,3,2,80,2,5,3,4,0,0,0,0
40,Yes,Travel_Rarely,1052,Sales,5,2,Marketing,1,509,2,Male,56,3,3,Sales Executive,4,Married,6994,19768,3,Y,Yes,22,3,2,80,1,11,3,4,2,2,0,0
55,Yes,Travel_Frequently,1249,Sales,13,2,Marketing,1,510,2,Female,96,3,3,Sales Executive,4,Married,7855,22437,4,Y,No,13,4,2,80,0,7,4,3,2,0,0,0
53,Yes,Travel_Rarely,1146,Research & Development,2,3,Technical Degree,1,511,3,Female,90,3,3,Research Scientist,4,Married,7086,13454,0,Y,Yes,16,3,4,80,0,24,4,3,19,1,0,3
58,Yes,Travel_Rarely,1338,Research & Development,19,3,Technical Degree,1,512,3,Male,90,3,3,Research Scientist,4,Divorced,7726,17873,1,Y,Yes,13,4,4,80,1,12,2,1,4,3,4,0
27,Yes,Travel_Rarely,1048,Research & Development,5,2,Life Sciences,1,513,2,Male,82,1,2,Laboratory Technician,2,Married,5777,15342,6,Y,No,17,3,1,80,2,16,3,2,8,1,2,6
22,Yes,Travel_Rarely,1242,Research & Development,4,1,Marketing,1,514,3,Female,84,3,1,Laboratory Technician,3,Divorced,2368,25774,6,Y,No,11,3,4,80,1,12,3,3,5,0,2,2
31,Yes,Travel_Rarely,227,Research & Development,4,3,Medical,1,515,4,Male,60,1,1,Laboratory Technician,4,Divorced,3060,12292,0,Y,No,23,4,3,80,2,3,4,3,1,1,0,0
49,Yes,Travel_Rarely,379,Research & Development,13,3,Medical,1,516,4,Female,51,4,1,Healthcare Representative,1,Married,2205,23371,2,Y,No,23,3,2,80,1,15,3,3,11,2,1,7
33,Yes,Travel_Rarely,470,Sales,8,3,Life Sciences,1,517,3,Female,80,4,4,Manager,2,Divorced,10349,19975,1,Y,No,24,3,1,80,1,9,5,4,0,0,0,0
35,Yes,Non-Travel,273,Research & Development,10,4,Medical,1,518,2,Male,30,1,1,Healthcare Representative,4,Married,1851,17553,4,Y,Yes,14,3,2,80,3,6,6,3,2,2,0,0
35,Yes,Non-Travel,1432,Research & Development,8,3,Life Sciences,1,519,1,Female,85,3,1,Healthcare Representative,2,Single,2144,4801,2,Y,Yes,12,3,4,80,0,5,2,2,3,1,0,0
32,Yes,Travel_Rarely,695,Research & Development,1,1,Life Sciences,1,520,2,Female,75,3,1,Laboratory Technician,3,Single,2870,3247,2,Y,No,20,3,4,80,0,32,2,4,25,5,1,0
44,Yes,Travel_Rarely,1126,Research & Development,1,4,Life Sciences,1,521,2,Female,69,3,2,Research Scientist,1,Single,4376,16445,1,Y,No,23,3,4,80,3,14,2,4,6,6,1,0
33,Yes,Travel_Rarely,168,Sales,16,3,Medical,1,522,3,Female,61,3,4,Manager,1,Married,9967,5369,2,Y,No,13,3,2,80,0,6,4,3,0,0,0,0
47,Yes,Non-Travel,475,Sales,5,4,Marketing,1,523,4,Male,71,4,2,Sales Executive,3,Divorced,6025,4617,2,Y,No,21,3,3,80,0,4,1,1,2,1,1,1
44,No,Travel_Rarely,1257,Research & Development,3,3,Life Sciences,1,524,1,Female,55,4,4,Manager,3,Single,9312,18010,2,Y,No,12,3,3,80,3,16,2,3,10,0,2,1
39,Yes,Travel_Rarely,102,Research & Development,29,4,Life Sciences,1,525,2,Female,42,2,1,Healthcare Representative,3,Single,2497,21334,4,Y,Yes,11,3,3,80,1,5,5,3,5,0,5,3
28,Yes,Travel_Rarely,1178,Sales,1,3,Technical Degree,1,526,2,Male,31,3,2,Sales Representative,1,Single,5155,15542,2,Y,No,18,3,4,80,3,9,2,2,8,1,0,2
31,No,Travel_Rarely,1347,Human Resources,9,4,Life Sciences,1,527,2,Male,46,3,2,Human Resources,3,Married,5152,19198,3,Y,No,12,3,4,80,1,5,6,4,0,0,0,0
38,Yes,Travel_Rarely,911,Research & Development,6,4,Life Sciences,1,528,1,Male,87,3,3,Research Scientist,2,Married,7934,15631,1,Y,Yes,19,4,4,80,0,10,3,3,2,0,0,0
58,Yes,Travel_Frequently,676,Human Resources,1,3,Other,1,529,1,Male,57,2,1,Human Resources,4,Divorced,2646,19443,2,Y,No,14,3,1,80,2,13,3,4,4,4,1,2
31,Yes,Travel_Rarely,395,Research & Development,2,5,Life Sciences,1,530,2,Female,86,1,1,Laboratory Technician,2,Married,2419,18134,4,Y,No,23,3,2,80,2,0,3,4,0,0,0,0
28,Yes,Travel_Frequently,1083,Sales,2,3,Life Sciences,1,531,4,Male,85,3,1,Sales Representative,3,Single,2106,26626,2,Y,No,23,3,2,80,1,21,3,2,20,4,1,0
39,Yes,Travel_Frequently,752,Sales,6,5,Marketing,1,532,3,Male,43,3,3,Sales Executive,1,Divorced,7894,7191,2,Y,No,22,3,3,80,1,7,1,2,2,2,1,2
35,No,Travel_Rarely,290,Research & Development,3,4,Technical Degree,1,533,4,Male,68,3,4,Research Director,2,Single,10597,6770,2,Y,No,16,3,2,80,2,11,3,3,7,2,3,1
43,Yes,Travel_Rarely,197,Research & Development,1,2,Medical,1,534,4,Male,90,3,2,Laboratory Technician,2,Single,4471,26746,6,Y,Yes,12,3,3,80,3,6,3,4,3,1,3,3
49,Yes,Travel_Frequently,916,Sales,6,3,Life Sciences,1,535,2,Male,32,3,2,Sales Executive,4,Single,5130,21631,2,Y,Yes,17,3,1,80,2,2,3,4,2,1,1,1
27,Yes,Travel_Rarely,614,Sales,1,4,Other,1,536,3,Male,30,3,2,Sales Executive,4,Married,5096,18393,2,Y,Yes,12,4,4,80,3,1,5,4,0,0,0,0
42,Yes,Travel_Rarely,873,Research & Development,22,4,Life Sciences,1,537,2,Male,51,2,4,Manufacturing Director,3,Divorced,9974,8032,7,Y,No,19,3,3,80,1,12,3,3,6,2,0,2
44,Yes,Travel_Rarely,202,Research & Development,11,3,Life Sciences,1,538,4,Male,39,1,2,Healthcare Representative,2,Married,4998,22413,3,Y,Yes,14,3,1,80,1,9,5,3,0,0,0,0
45,No,Travel_Rarely,463,Sales,3,2,Marketing,1,539,1,Male,70,4,2,Sales Representative,4,Married,5405,18900,3,Y,No,18,3,3,80,1,11,6,4,3,3,1,2
40,Yes,Travel_Rarely,782,Research & Development,4,3,Other,1,540,4,Male,50,4,4,Manufacturing Director,1,Married,9620,26992,2,Y,Yes,23,3,1,80,1,5,3,2,4,4,0,0
32,No,Travel_Rarely,558,Human Resources,2,3,Marketing,1,541,4,Male,93,2,2,Human Resources,2,Married,5248,14124,6,Y,No,19,3,4,80,1,13,3,3,6,1,3,4
43,Yes,Travel_Rarely,287,Sales,7,3,Other,1,542,1,Female,90,2,1,Sales Representative,4,Married,2703,24710,1,Y,Yes,16,3,1,80,0,9,3,4,0,0,0,0
37,No,Travel_Rarely,1302,Research & Development,29,3,Medical,1,543,2,Male,82,1,2,Laboratory Technician,3,Divorced,4952,13872,4,Y,No,20,3,2,80,1,15,2,3,6,2,1,1
45,Yes,Travel_Rarely,403,Research & Development,11,3,Life Sciences,1,544,3,Male,85,3,5,Manufacturing Director,1,Divorced,13046,21840,4,Y,No,24,3,3,80,2,5,5,2,4,1,0,2
27,Yes,Travel_Rarely,194,Human Resources,2,1,Human Resources,1,545,4,Male,57,4,1,Human Resources,3,Married,2783,19221,1,Y,No,22,3,3,80,0,8,4,1,7,0,3,0
37,Yes,Travel_Frequently,111,Research & Development,9,4,Life Sciences,1,546,2,Female,97,3,2,Laboratory Technician,3,Divorced,4731,5529,1,Y,No,20,3,3,80,1,4,3,4,1,1,1,1
25,Yes,Travel_Rarely,1156,Research & Development,4,1,Technical Degree,1,547,1,Female,45,4,5,Research Director,2,Single,12547,5839,3,Y,No,20,3,4,80,2,8,1,4,5,0,3,2
29,Yes,Travel_Rarely,1135,Sales,1,3,Medical,1,548,4,Female,82,3,2,Sales Representative,1,Married,5458,13023,6,Y,No,23,3,4,80,0,12,4,3,3,0,0,3
57,No,Travel_Rarely,1469,Research & Development,6,3,Life Sciences,1,549,3,Female,57,2,2,Laboratory Technician,4,Married,5649,13758,0,Y,No,19,3,3,80,1,4,3,3,0,0,0,0
54,Yes,Travel_Rarely,307,Research & Development,3,4,Other,1,550,2,Male,63,3,1,Laboratory Technician,2,Single,2570,19628,3,Y,No,15,3,2,80,1,10,3,4,4,1,0,2
41,Yes,Travel_Rarely,1466,Research & Development,8,2,Life Sciences,1,551,1,Male,98,4,2,Research Scientist,4,Married,4381,21701,2,Y,Yes,24,3,3,80,3,4,3,3,4,4,1,4
28,Yes,Travel_Rarely,732,Sales,8,5,Marketing,1,552,3,Male,48,4,2,Sales Executive,4,Single,4922,26107,5,Y,No,18,3,1,80,2,9,5,3,0,0,0,0
33,No,Travel_Rarely,377,Research & Development,1,4,Marketing,1,553,3,Male,57,2,2,Healthcare Representative,3,Single,4841,25918,5,Y,No,13,3,2,80,3,12,3,3,3,0,2,1
54,Yes,Travel_Frequently,267,Sales,4,3,Medical,1,554,4,Male,88,3,2,Sales Executive,1,Married,5522,25599,2,Y,Yes,19,3,3,80,3,4,2,4,1,1,0,1
53,Yes,Travel_Rarely,1096,Sales,1,5,Marketing,1,555,1,Male,52,4,2,Sales Executive,1,Single,5405,5957,3,Y,No,17,3,2,80,0,7,3,1,5,3,1,5
36,Yes,Travel_Rarely,633,Sales,2,4,Marketing,1,556,1,Male,93,2,1,Sales Representative,4,Divorced,2249,7550,0,Y,Yes,19,3,1,80,0,6,1,3,0,0,0,0
47,Yes,Travel_Rarely,1466,Research & Development,1,3,Life Sciences,1,557,2,Female,97,3,2,Laboratory Technician,4,Divorced,4750,18620,3,Y,Yes,17,3,3,80,0,12,3,3,3,3,2,1
39,No,Travel_Rarely,1096,Sales,1,3,Life Sciences,1,558,3,Male,53,4,1,Sales Representative,3,Married,2289,8803,4,Y,No,14,4,3,80,1,11,1,3,5,2,3,0
32,No,Travel_Rarely,268,Sales,15,2,Marketing,1,559,3,Female,87,3,3,Sales Executive,3,Married,7714,7096,0,Y,No,23,3,4,80,1,22,3,3,13,3,0,2
41,No,Travel_Rarely,1205,Research & Development,2,1,Medical,1,560,4,Male,39,4,3,Research Scientist,3,Married,8209,8726,1,Y,No,21,3,4,80,1,17,3,3,16,2,3,9
50,Yes,Travel_Rarely,154,Sales,1,2,Marketing,1,561,4,Male,91,3,1,Sales Representative,4,Single,2871,24674,3,Y,No,22,3,1,80,1,15,2,4,11,5,0,7
45,Yes,Non-Travel,263,Research & Development,2,3,Life Sciences,1,562,3,Female,76,3,4,Manufacturing Director,1,Married,10019,13530,2,Y,No,12,3,4,80,0,3,3,1,0,0,0,0
50,Yes,Travel_Rarely,666,Research & Development,13,2,Medical,1,563,2,Female,76,3,5,Research Director,2,Single,12991,12957,4,Y,No,14,3,2,80,1,12,2,4,3,3,2,0
44,Yes,Travel_Rarely,461,Sales,12,2,Marketing,1,564,1,Male,47,4,1,Sales Representative,1,Married,3210,24074,1,Y,No,21,4,1,80,3,9,3,1,0,0,0,0
41,Yes,Travel_Rarely,1432,Research & Development,5,2,Life Sciences,1,565,4,Female,48,4,1,Laboratory Technician,3,Married,1962,13033,4,Y,Yes,11,3,4,80,0,3,3,2,1,1,1,1
52,No,Travel_Rarely,529,Research & Development,3,5,Technical Degree,1,566,1,Male,57,3,5,Manufacturing Director,4,Married,12450,6738,4,Y,No,20,3,4,80,2,12,2,3,4,1,1,0
54,Yes,Travel_Rarely,887,Research & Development,12,4,Life Sciences,1,567,1,Male,53,3,4,Manufacturing Director,2,Divorced,9812,6466,1,Y,No,24,4,3,80,1,11,5,4,6,0,1,2
38,Yes,Travel_Rarely,1335,Research & Development,1,4,Life Sciences,1,568,3,Female,94,3,1,Healthcare Representative,3,Single,2537,11891,0,Y,No,20,3,4,80,1,6,6,4,1,1,0,1
37,Yes,Travel_Rarely,147,Research & Development,3,1,Life Sciences,1,569,2,Female,62,3,1,Healthcare Representative,4,Single,2910,4556,2,Y,No,24,3,1,80,3,17,5,3,10,4,3,0
29,No,Travel_Rarely,1155,Sales,14,3,Life Sciences,1,570,3,Female,46,4,3,Sales Executive,3,Divorced,7292,25896,4,Y,No,12,3,3,80,1,12,3,1,9,5,2,2
30,Yes,Travel_Rarely,800,Sales,5,4,Medical,1,571,1,Male,57,3,2,Sales Representative,4,Single,5046,20596,5,Y,No,14,3,2,80,1,9,3,4,2,2,1,2
33,Yes,Travel_Rarely,1108,Research & Development,25,1,Life Sciences,1,572,4,Male,32,3,5,Research Director,4,Married,11836,3980,2,Y,Yes,24,4,3,80,0,8,4,3,4,4,4,2
39,Yes,Travel_Rarely,1383,Research & Development,7,3,Medical,1,573,2,Male,74,3,2,Laboratory Technician,1,Single,4664,21727,2,Y,No,24,3,1,80,2,10,3,3,4,2,0,2
54,Yes,Travel_Rarely,1012,Research & Development,1,4,Medical,1,574,1,Male,41,2,1,Laboratory Technician,3,Divorced,2800,3829,2,Y,Yes,21,3,4,80,0,6,3,3,2,0,2,2
41,No,Travel_Rarely,613,Sales,11,2,Marketing,1,575,3,Male,81,4,2,Sales Executive,3,Married,5276,10366,5,Y,No,22,4,4,80,1,3,4,3,0,0,0,0
36,Yes,Travel_Frequently,717,Research & Development,7,4,Medical,1,576,2,Female,38,2,3,Research Scientist,3,Single,7502,9499,3,Y,No,21,3,4,80,1,7,3,3,0,0,0,0
38,No,Travel_Rarely,800,Research & Development,2,1,Technical Degree,1,577,2,Male,61,3,2,Laboratory Technician,3,Married,5343,15994,5,Y,No,22,3,4,80,1,16,6,3,10,0,0,2
18,Yes,Travel_Frequently,779,Research & Development,7,3,Life Sciences,1,578,2,Female,89,4,1,Laboratory Technician,1,Married,2291,23540,3,Y,No,22,3,1,80,1,2,4,3,1,1,0,0
42,No,Non-Travel,468,Research & Development,8,3,Marketing,1,579,2,Male,77,3,2,Research Scientist,3,Single,4725,19671,5,Y,No,24,4,2,80,2,14,3,4,6,6,2,4
27,Yes,Travel_Rarely,1140,Research & Development,3,3,Marketing,1,580,1,Female,69,4,1,Laboratory Technician,2,Married,2544,11622,3,Y,No,11,3,4,80,1,10,3,3,1,1,1,0
20,No,Non-Travel,1209,Research & Development,1,4,Medical,1,581,4,Male,96,3,5,Research Director,4,Divorced,12742,9663,4,Y,No,14,3,3,80,0,18,3,1,11,1,3,1
35,No,Travel_Rarely,1191,Sales,6,5,Marketing,1,582,3,Male,80,2,2,Sales Executive,4,Single,5156,26414,1,Y,No,11,3,4,80,1,30,4,3,21,2,0,3
49,No,Travel_Rarely,1284,Human Resources,4,3,Marketing,1,583,2,Male,45,3,5,Manager,3,Married,12723,6560,3,Y,No,24,3,4,80,0,16,6,3,8,5,0,0
37,No,Non-Travel,1053,Research & Development,17,1,Medical,1,584,3,Male,40,1,4,Research Director,1,Married,9476,22245,3,Y,No,22,4,3,80,1,17,2,3,13,2,3,1
