Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
46,No,Travel_Rarely,343,Research & Development,4,2,Medical,1,513,3,Male,34,3,4,Research Director,4,Married,9619,25664,2,Y,No,17,3,4,80,1,9,2,3,1,1,1,1
32,Yes,Travel_Rarely,1476,Research & Development,1,3,Technical Degree,1,514,2,Female,54,4,5,Manager,1,Married,12534,24124,2,Y,Yes,12,3,1,80,2,13,3,3,8,0,0,0
24,No,Travel_Rarely,803,Research & Development,17,3,Other,1,515,3,Female,75,3,5,Research Director,3,Married,12186,8569,0,Y,Yes,20,3,4,80,1,14,3,4,8,7,0,0
29,Yes,Travel_Rarely,988,Research & Development,18,3,Life Sciences,1,516,4,Male,91,2,5,Manufacturing Director,3,Divorced,12245,20420,3,Y,No,13,3,4,80,0,7,3,4,0,0,0,0
47,Yes,Travel_Rarely,1078,Human Resources,1,1,Human Resources,1,517,4,Female,62,3,5,Manager,2,Single,12856,8122,3,Y,No,19,3,4,80,3,13,3,1,6,0,1,6
30,No,Travel_Frequently,324,Research & Development,21,3,Life Sciences,1,518,4,Male,82,3,4,Manufacturing Director,3,Single,9767,12928,1,Y,No,16,3,3,80,1,5,4,4,5,0,0,3
47,Yes,Travel_Rarely,242,Sales,19,3,Marketing,1,519,2,Female,93,2,1,Sales Representative,1,Married,2673,5382,2,Y,No,13,3,4,80,2,3,5,4,3,3,2,3
43,No,Travel_Rarely,853,Research & Development,1,4,Life Sciences,1,520,3,Female,93,3,2,Laboratory Technician,3,Divorced,4464,12396,2,Y,No,20,3,3,80,1,6,2,4,6,1,6,0
56,Yes,Travel_Rarely,732,Research & Development,5,1,Medical,1,521,1,Male,61,4,2,Healthcare Representative,1,Married,5438,3751,4,Y,No,24,3,4,80,1,2,4,3,0,0,0,0
36,Yes,Travel_Rarely,1460,Research & Development,19,3,Medical,1,522,1,Male,83,3,1,Healthcare Representative,1,Single,2366,5428,2,Y,Yes,14,3,1,80,1,13,3,4,5,2,2,1
18,Yes,Travel_Rarely,532,Sales,5,2,Marketing,1,523,2,Male,70,3,5,Manager,3,Single,12225,4226,2,Y,No,15,3,3,80,0,16,1,2,10,0,0,0
55,Yes,Travel_Rarely,252,Research & Development,3,3,Medical,1,524,2,Female,72,4,3,Research Scientist,1,Married,7364,9049,5,Y,Yes,19,3,3,80,3,8,3,4,6,1,0,6
37,Yes,Travel_Rarely,188,Sales,1,2,Other,1,525,3,Male,90,3,5,Manager,2,Married,11968,3176,2,Y,No,18,3,2,80,0,14,3,2,7,0,2,2
35,Yes,Travel_Frequently,1266,Sales,14,2,Life Sciences,1,526,1,Female,60,3,2,Sales Executive,2,Single,4520,2372,4,Y,No,14,4,3,80,1,7,5,4,4,1,1,0
49,Yes,Non-Travel,771,Human Resources,17,5,Life Sciences,1,527,2,Female,38,4,1,Human Resources,3,Single,2770,4500,0,Y,No,15,3,4,80,2,7,2,4,4,2,1,0
33,Yes,Travel_Rarely,727,Research & Development,6,1,Medical,1,528,1,Male,80,4,1,Laboratory Technician,3,Single,2883,12602,0,Y,No,12,4,2,80,0,7,3,3,2,0,0,0
27,No,Non-Travel,1038,Sales,22,2,Life Sciences,1,529,2,Female,92,4,3,Sales Executive,4,Married,7657,15075,0,Y,No,13,3,4,80,0,14,4,2,13,1,4,0
33,Yes,Non-Travel,676,Sales,3,4,Technical Degree,1,530,1,Female,84,4,1,Sales Representative,2,Divorced,2365,12297,5,Y,No,17,3,1,80,0,1,3,1,1,1,1,0
42,Yes,Travel_Rarely,755,Research & Development,2,3,Other,1,531,2,Female,77,3,1,Healthcare Representative,4,Divorced,2055,10314,4,Y,No,16,4,4,80,3,8,2,4,1,1,1,0
33,Yes,Travel_Frequently,272,Research & Development,1,3,Medical,1,532,4,Male,64,3,4,Manufacturing Director,4,Married,9532,6859,2,Y,No,15,3,3,80,0,10,2,4,1,1,0,0
53,Yes,Travel_Rarely,1234,Research & Development,1,5,Technical Degree,1,533,4,Male,58,3,5,Research Director,2,Married,12510,6333,4,Y,Yes,24,3,3,80,1,9,3,1,3,3,2,1
28,Yes,Travel_Frequently,258,Research & Development,2,2,Life Sciences,1,534,3,Male,32,3,4,Manager,2,Married,9805,8393,3,Y,Yes,22,3,1,80,0,10,3,4,1,0,1,1
29,Yes,Travel_Rarely,651,Sales,8,3,Medical,1,535,2,Male,34,2,1,Sales Representative,3,Married,2596,15251,5,Y,No,21,3,1,80,1,12,6,4,4,4,3,4
24,Yes,Travel_Frequently,1179,Sales,4,3,Life Sciences,1,536,4,Female,65,1,5,Manager,3,Divorced,12079,22953,2,Y,No,17,3,3,80,0,20,3,2,15,0,0,2
54,Yes,Travel_Rarely,255,Research & Development,1,3,Technical Degree,1,537,4,Male,94,4,3,Research Scientist,3,Single,6948,12446,1,Y,Yes,21,4,1,80,1,12,1,3,5,0,1,0
52,Yes,Non-Travel,625,Research & Development,2,1,Medical,1,538,3,Female,37,2,4,Manager,4,Divorced,10038,12087,4,Y,Yes,14,3,3,80,0,7,4,2,7,0,3,1
34,Yes,Travel_Frequently,994,Human Resources,1,4,Marketing,1,539,3,Male,67,3,1,Human Resources,3,Married,2486,5357,3,Y,No,16,3,4,80,3,1,3,4,1,1,1,1
28,Yes,Travel_Rarely,768,Human Resources,29,3,Human Resources,1,540,2,Female,48,3,4,Manager,1,Married,10530,7561,0,Y,Yes,14,4,4,80,1,9,3,3,1,1,1,1
20,No,Travel_Rarely,695,Research & Development,4,4,Medical,1,541,4,Male,50,4,3,Research Scientist,2,Single,8187,8209,0,Y,No,24,3,3,80,1,10,2,4,10,3,0,0
50,No,Non-Travel,788,Research & Development,9,2,Medical,1,542,3,Male,32,4,2,Laboratory Technician,3,Married,5084,25711,2,Y,No,19,3,3,80,1,0,3,3,0,0,0,0
42,No,Travel_Rarely,128,Sales,18,3,Marketing,1,543,3,Male,71,3,2,Sales Executive,3,Single,4788,13904,2,Y,No,20,4,4,80,0,21,2,3,13,2,3,10
42,Yes,Travel_Rarely,1034,Human Resources,4,3,Life Sciences,1,544,3,Male,60,3,1,Human Resources,1,Married,1822,3239,3,Y,Yes,21,3,4,80,3,3,5,3,0,0,0,0
33,Yes,Travel_Frequently,564,Research & Development,1,1,Marketing,1,545,2,Female,45,3,5,Manufacturing Director,2,Divorced,12963,24337,3,Y,No,19,3,3,80,1,12,2,4,7,4,0,3
47,No,Non-Travel,1410,Research & Development,1,3,Technical Degree,1,546,3,Male,55,4,1,Laboratory Technician,4,Single,2454,13847,2,Y,No,16,3,4,80,1,4,4,3,3,2,1,3
37,Yes,Travel_Rarely,762,Research & Development,12,3,Life Sciences,1,547,3,Female,48,3,2,Research Scientist,3,Divorced,4891,21066,1,Y,Yes,17,3,3,80,1,8,4,3,1,1,1,1
25,Yes,Travel_Rarely,1281,Research & Development,2,1,Technical Degree,1,548,4,Male,52,3,4,Manager,1,Married,10733,16680,1,Y,No,18,3,1,80,1,8,5,3,4,2,3,4
28,Yes,Travel_Frequently,307,Research & Development,2,3,Medical,1,549,2,Male,55,3,5,Manager,1,Married,12436,18161,1,Y,No,20,3,2,80,1,5,2,3,3,1,0,1
39,Yes,Travel_Frequently,566,Sales,21,2,Medical,1,550,1,Female,52,3,2,Sales Executive,4,Single,5081,10920,2,Y,No,12,3,1,80,1,5,6,3,0,0,0,0
24,Yes,Travel_Rarely,1094,Research & Development,11,2,Life Sciences,1,551,1,Female,92,3,4,Manufacturing Director,3,Single,9969,24216,3,Y,No,20,3,3,80,3,10,3,3,8,2,1,2
41,Yes,Travel_Rarely,419,Research & Development,4,3,Medical,1,552,1,Female,71,3,2,Healthcare Representative,1,Married,5195,6120,3,Y,Yes,17,3,2,80,0,5,1,3,4,0,0,4
28,No,Travel_Rarely,888,Research & Development,5,4,Marketing,1,553,3,Male,75,3,4,Manufacturing Director,4,Married,10070,13265,2,Y,No,23,3,2,80,2,32,2,3,30,0,2,0
32,Yes,Travel_Rarely,1013,Research & Development,1,5,Life Sciences,1,554,4,Male,97,3,3,Research Scientist,2,Single,7302,21959,4,Y,No,12,4,3,80,0,12,4,4,3,3,3,3
31,Yes,Travel_Rarely,438,Sales,21,3,Technical Degree,1,555,2,Male,38,3,1,Sales Representative,3,Married,2485,15060,3,Y,No,12,4,4,80,1,2,4,2,2,1,2,0
33,No,Travel_Frequently,437,Research & Development,8,5,Life Sciences,1,556,3,Male,61,3,4,Research Director,3,Divorced,10524,2808,1,Y,No,18,3,1,80,1,6,2,4,3,0,3,0
41,Yes,Travel_Rarely,1364,Human Resources,1,4,Marketing,1,557,1,Female,83,2,2,Human Resources,1,Divorced,4630,4081,2,Y,No,18,3,4,80,0,17,3,4,10,8,4,5
24,Yes,Travel_Rarely,194,Research & Development,13,4,Life Sciences,1,558,1,Male,92,4,3,Research Scientist,4,Single,7550,12541,5,Y,No,22,3,2,80,3,14,4,4,7,7,3,2
30,Yes,Travel_Rarely,284,Research & Development,15,4,Marketing,1,559,1,Female,58,2,1,Laboratory Technician,2,Divorced,2993,12772,2,Y,Yes,23,3,3,80,0,8,3,2,3,1,1,3
24,No,Travel_Rarely,1150,Research & Development,17,1,Other,1,560,2,Male,87,2,4,Manufacturing Director,4,Married,10401,4056,3,Y,No,21,4,4,80,1,13,3,3,7,5,2,2
32,Yes,Travel_Rarely,1455,Research & Development,9,1,Medical,1,561,4,Female,78,3,3,Research Scientist,1,Divorced,7749,20526,4,Y,Yes,20,3,3,80,0,11,4,4,2,2,1,1
27,No,Travel_Rarely,1441,Research & Development,1,4,Life Sciences,1,562,3,Male,49,2,5,Manager,3,Married,11711,22272,2,Y,No,22,3,2,80,0,19,4,3,10,9,0,2
38,Yes,Travel_Rarely,211,Sales,1,3,Marketing,1,563,3,Female,89,2,2,Sales Executive,2,Married,4849,24023,2,Y,Yes,12,3,3,80,1,8,3,4,5,1,5,5
40,Yes,Travel_Rarely,938,Research & Development,5,4,Medical,1,564,3,Male,91,3,2,Laboratory Technician,2,Single,4900,13711,3,Y,No,13,3,1,80,3,0,3,1,0,0,0,0
54,No,Travel_Rarely,360,Research & Development,2,3,Marketing,1,565,4,Male,87,3,2,Laboratory Technician,4,Married,4599,7581,2,Y,No,21,3,1,80,3,13,4,3,6,1,3,0
32,Yes,Travel_Frequently,577,Research & Development,1,4,Life Sciences,1,566,3,Male,91,4,4,Manufacturing Director,3,Single,9747,8878,1,Y,No,14,3,4,80,0,3,5,3,0,0,0,0
49,No,Travel_Rarely,636,Sales,4,4,Marketing,1,567,4,Male,65,4,2,Sales Executive,3,Married,4646,9599,3,Y,No,17,3,3,80,3,3,5,4,2,1,1,2
31,Yes,Travel_Frequently,1302,Human Resources,6,1,Marketing,1,568,3,Female,99,1,1,Human Resources,2,Single,2450,7920,1,Y,Yes,19,3,1,80,1,7,3,2,3,3,0,3
30,No,Travel_Rarely,426,Research & Development,6,5,Medical,1,569,4,Male,35,3,4,Manager,4,Single,10051,15337,4,Y,No,22,3,4,80,2,8,5,4,3,1,1,0
42,Yes,Non-Travel,698,Research & Development,1,4,Technical Degree,1,570,2,Male,85,4,2,Healthcare Representative,3,Single,4991,11505,3,Y,Yes,16,3,2,80,2,8,4,4,3,0,0,3
46,Yes,Travel_Rarely,964,Sales,7,1,Life Sciences,1,571,2,Male,77,3,3,Sales Executive,4,Married,7532,5822,2,Y,Yes,19,3,3,80,2,3,3,3,3,3,1,3
46,Yes,Travel_Frequently,126,Research & Development,5,2,Medical,1,572,1,Male,72,2,4,Manager,3,Single,9936,13655,4,Y,No,12,3,3,80,0,5,4,2,0,0,0,0
41,No,Travel_Rarely,292,Research & Development,3,4,Medical,1,573,4,Female,80,3,5,Research Director,3,Divorced,12543,6429,3,Y,Yes,17,4,4,80,1,4,5,4,2,0,0,2
38,Yes,Travel_Rarely,320,Research & Development,2,3,Technical Degree,1,574,3,Male,54,3,1,Healthcare Representative,3,Married,2268,20595,7,Y,No,21,3,1,80,3,3,2,3,0,0,0,0
53,Yes,Non-Travel,792,Sales,26,3,Marketing,1,575,4,Female,69,3,4,Manager,4,Divorced,10092,18933,2,Y,No,16,3,4,80,0,6,4,3,0,0,0,0
32,Yes,Travel_Rarely,1151,Sales,1,2,Marketing,1,576,4,Female,35,4,2,Sales Executive,4,Single,4189,4822,4,Y,No,23,3,1,80,0,9,1,4,0,0,0,0
29,Yes,Travel_Frequently,724,Sales,3,4,Medical,1,577,4,Male,85,2,3,Sales Executive,4,Married,7527,17423,3,Y,No,12,3,3,80,3,2,4,3,0,0,0,0
30,No,Travel_Rarely,212,Sales,1,4,Life Sciences,1,578,4,Male,64,4,2,Sales Executive,1,Married,5677,21893,2,Y,No,14,3,1,80,3,8,1,4,2,2,0,2
24,Yes,Travel_Rarely,972,Human Resources,3,4,Life Sciences,1,579,4,Female,87,3,1,Human Resources,4,Single,1481,24134,2,Y,Yes,21,4,2,80,0,13,2,4,10,0,0,1
30,No,Travel_Rarely,1081,Research & Development,11,2,Life Sciences,1,580,2,Male,66,3,2,Laboratory Technician,4,Married,5218,15183,2,Y,No,11,4,2,80,1,6,4,2,6,0,0,0
51,No,Travel_Rarely,1188,Research & Development,2,1,Life Sciences,1,581,4,Female,41,4,2,Laboratory Technician,2,Divorced,5066,5563,3,Y,No,18,3,4,80,1,14,3,2,5,1,2,2
21,Yes,Non-Travel,1087,Research & Development,3,1,Medical,1,582,1,Female,34,2,2,Laboratory Technician,1,Single,5536,21567,4,Y,No,19,3,4,80,2,7,3,1,0,0,0,0
52,Yes,Travel_Rarely,980,Human Resources,4,3,Marketing,1,583,3,Male,96,3,1,Human Resources,4,Single,2744,11829,2,Y,No,21,3,3,80,0,7,3,4,3,3,1,3
22,Yes,Non-Travel,1141,Sales,23,4,Other,1,584,4,Female,86,2,2,Sales Executive,1,Married,5217,3289,1,Y,No,15,3,3,80,0,0,2,4,0,0,0,0
46,Yes,Travel_Rarely,405,Research & Development,8,2,Medical,1,585,1,Female,38,3,4,Manufacturing Director,3,Married,10435,10299,1,Y,No,13,3,3,80,1,3,4,3,1,0,1,1
18,Yes,Travel_Rarely,440,Research & Development,17,2,Life Sciences,1,586,4,Male,43,4,2,Laboratory Technician,3,Single,5188,20152,4,Y,No,20,3,1,80,1,9,2,3,0,0,0,0
52,Yes,Travel_Rarely,1395,Research & Development,7,3,Medical,1,587,4,Female,92,4,1,Healthcare Representative,2,Single,2403,8639,7,Y,No,19,3,3,80,1,2,3,1,0,0,0,0
30,Yes,Travel_Rarely,1472,Research & Development,5,1,Medical,1,588,2,Male,42,3,1,Laboratory Technician,3,Married,2434,16256,5,Y,Yes,24,3,4,80,1,12,4,4,12,1,6,2
38,Yes,Travel_Rarely,308,Sales,6,3,Technical Degree,1,589,3,Female,67,4,1,Sales Representative,1,Married,1827,4124,2,Y,No,19,3,2,80,1,17,3,4,9,9,0,0
36,Yes,Travel_Rarely,412,Sales,1,3,Medical,1,590,1,Male,45,3,3,Sales Executive,3,Married,7002,6338,2,Y,No,17,3,4,80,0,1,3,3,0,0,0,0
33,Yes,Travel_Frequently,1128,Sales,16,1,Marketing,1,591,3,Male,88,3,3,Sales Executive,2,Married,7996,19406,5,Y,No,13,3,3,80,0,5,1,2,3,3,0,3
50,Yes,Travel_Rarely,1210,Sales,3,1,Technical Degree,1,592,1,Male,70,3,1,Sales Representative,3,Divorced,3048,12776,1,Y,Yes,16,3,2,80,0,16,3,4,15,6,3,8
46,Yes,Travel_Rarely,1153,Human Resources,1,3,Human Resources,1,593,2,Male,85,3,1,Human Resources,2,Single,2684,22789,1,Y,No,22,4,3,80,0,9,3,3,9,2,0,1
36,No,Non-Travel,600,Research & Development,4,3,Technical Degree,1,594,3,Female,55,3,3,Research Scientist,3,Married,7430,6666,1,Y,No,12,3,3,80,2,2,5,3,0,0,0,0
41,Yes,Travel_Rarely,304,Research & Development,22,3,Medical,1,595,4,Male,96,4,3,Research Scientist,3,Married,7486,17915,2,Y,Yes,15,3,4,80,1,33,5,1,28,3,2,1
45,Yes,Travel_Frequently,1443,Sales,12,4,Marketing,1,596,4,Male,37,3,2,Sales Executive,3,Married,4626,5056,5,Y,No,18,3,4,80,3,2,2,3,1,0,0,1
34,Yes,Non-Travel,468,Sales,1,1,Technical Degree,1,597,1,Male,69,3,1,Sales Representative,3,Single,1934,11101,2,Y,Yes,19,3,4,80,1,22,3,4,13,3,1,2
44,Yes,Travel_Rarely,481,Human Resources,20,4,Other,1,598,3,Male,36,2,2,Human Resources,3,Single,4610,13449,4,Y,Yes,19,3,2,80,0,3,3,3,0,0,0,0
46,No,Travel_Rarely,1317,Human Resources,5,4,Life Sciences,1,599,4,Male,31,3,1,Human Resources,3,Married,2603,13851,5,Y,No,19,3,2,80,2,6,4,3,2,2,0,0
31,Yes,Non-Travel,724,Human Resources,9,3,Human Resources,1,600,3,Male,59,2,1,Human Resources,1,Divorced,2794,6224,4,Y,No,15,3,2,80,2,11,3,4,4,3,0,2
26,No,Travel_Rarely,757,Sales,1,3,Marketing,1,601,4,Male,46,3,2,Sales Executive,2,Divorced,4409,13668,0,Y,No,16,3,2,80,1,9,5,4,8,2,2,2
39,Yes,Travel_Frequently,171,Research & Development,1,5,Medical,1,602,2,Female,63,3,2,Research Scientist,3,Divorced,4873,11720,3,Y,Yes,22,3,3,80,0,14,3,3,12,0,3,1
28,Yes,Travel_Rarely,1246,Human Resources,25,3,Human Resources,1,603,4,Female,70,2,2,Human Resources,1,Divorced,4510,20148,1,Y,No,11,3,2,80,0,12,3,4,3,3,0,2
40,No,Travel_Rarely,1304,Research & Development,13,3,Technical Degree,1,604,2,Female,94,3,4,Research Director,3,Divorced,9973,18863,1,Y,No,23,3,1,80,1,18,2,3,9,4,0,3
34,Yes,Travel_Frequently,1389,Research & Development,3,3,Life Sciences,1,605,4,Male,41,3,1,Laboratory Technician,1,Married,2406,11066,1,Y,Yes,17,3,3,80,1,35,6,3,28,1,2,6
46,No,Travel_Rarely,493,Research & Development,1,3,Medical,1,606,4,Female,44,4,3,Research Scientist,4,Single,7656,14058,2,Y,No,22,3,2,80,0,4,1,4,4,1,1,0
45,No,Travel_Rarely,449,Research & Development,7,4,Life Sciences,1,607,4,Female,65,3,4,Manager,4,Married,9078,18497,1,Y,No,22,3,2,80,0,6,2,3,0,0,0,0
56,No,Travel_Rarely,204,Research & Development,8,4,Other,1,608,3,Male,30,4,5,Manager,1,Married,13312,13560,2,Y,No,16,3,4,80,2,5,2,4,5,0,0,5
48,Yes,Travel_Rarely,288,Sales,3,2,Medical,1,609,2,Male,74,3,1,Sales Representative,3,Married,3089,3231,2,Y,Yes,21,3,4,80,1,14,4,4,7,2,0,1
41,Yes,Travel_Frequently,368,Sales,6,2,Other,1,610,3,Male,86,3,1,Sales Representative,4,Divorced,2689,8773,2,Y,No,17,3,3,80,0,2,4,4,1,1,1,0
31,Yes,Travel_Frequently,1370,Research & Development,18,4,Medical,1,611,4,Female,85,4,1,Laboratory Technician,2,Divorced,2724,19287,3,Y,No,16,4,3,80,1,8,2,3,4,2,2,3
27,Yes,Travel_Rarely,145,Research & Development,5,3,Marketing,1,612,2,Female,98,4,5,Research Director,4,Married,11729,24388,1,Y,Yes,17,3,2,80,1,6,1,3,0,0,0,0
41,Yes,Travel_Rarely,371,Sales,6,2,Marketing,1,613,3,Male,36,3,1,Sales Representative,3,Single,2509,5678,1,Y,No,13,3,3,80,3,8,3,4,1,0,1,1
48,Yes,Travel_Frequently,236,Research & Development,1,3,Life Sciences,1,614,2,Female,48,3,1,Healthcare Representative,3,Married,2858,4209,0,Y,Yes,23,3,4,80,0,19,4,4,12,2,2,4
45,Yes,Travel_Rarely,195,Research & Development,1,3,Life Sciences,1,615,2,Male,95,4,2,Research Scientist,4,Married,4527,4272,0,Y,Yes,24,3,3,80,1,5,4,4,0,0,0,0
35,Yes,Non-Travel,787,Research & Development,1,4,Life Sciences,1,616,3,Female,75,4,3,Research Scientist,3,Single,8082,16606,1,Y,Yes,15,4,3,80,2,12,2,3,5,1,1,0
31,Yes,Travel_Rarely,1476,Research & Development,4,3,Life Sciences,1,617,4,Male,33,4,2,Research Scientist,2,Single,4575,11333,3,Y,No,16,3,3,80,0,13,2,3,11,1,2,1
47,Yes,Travel_Rarely,322,Research & Development,2,3,Life Sciences,1,618,1,Male,55,3,4,Research Director,4,Single,9913,2514,5,Y,Yes,11,3,4,80,2,10,3,2,4,4,2,3
39,Yes,Travel_Frequently,1097,Research & Development,8,2,Life Sciences,1,619,4,Female,59,3,5,Manufacturing Director,3,Single,12885,7098,1,Y,No,14,4,3,80,1,5,5,4,0,0,0,0
20,Yes,Travel_Rarely,1147,Research & Development,1,2,Medical,1,620,4,Female,62,4,1,Healthcare Representative,4,Married,2271,13909,2,Y,Yes,15,3,3,80,1,24,3,3,19,4,7,0
51,No,Travel_Rarely,778,Research & Development,5,2,Medical,1,621,4,Male,30,3,2,Healthcare Representative,3,Married,5754,20227,1,Y,No,11,3,2,80,2,14,2,1,11,1,2,3
18,Yes,Travel_Rarely,1249,Human Resources,17,2,Human Resources,1,622,3,Male,92,4,1,Human Resources,4,Single,2394,17130,4,Y,No,20,3,1,80,1,15,4,1,10,3,7,1
29,Yes,Travel_Rarely,404,Sales,5,1,Marketing,1,623,1,Female,67,2,2,Sales Executive,4,Married,3991,10654,3,Y,No,16,3,1,80,1,9,2,3,3,2,0,3
33,Yes,Travel_Frequently,1420,Sales,11,5,Other,1,624,2,Male,66,3,2,Sales Representative,3,Married,5698,19608,1,Y,No,19,4,1,80,3,7,1,1,2,0,2,2
42,Yes,Travel_Rarely,1357,Research & Development,11,2,Medical,1,625,4,Female,91,4,2,Laboratory Technician,2,Married,4861,15831,3,Y,No,12,3,3,80,0,3,5,2,0,0,0,0
31,No,Travel_Rarely,1056,Research & Development,3,4,Medical,1,626,4,Male,57,4,5,Manufacturing Director,4,Single,12715,20839,5,Y,No,20,3,2,80,1,19,2,4,11,0,8,0
30,Yes,Travel_Rarely,798,Research & Development,3,2,Medical,1,627,3,Male,40,2,3,Research Scientist,3,Married,7583,12733,2,Y,Yes,17,3,1,80,2,26,4,3,23,6,2,3
36,Yes,Travel_Rarely,1334,Human Resources,5,3,Human Resources,1,628,4,Male,83,3,1,Human Resources,1,Married,2303,25015,1,Y,No,19,3,4,80,0,13,2,3,7,1,0,2
47,No,Travel_Rarely,579,Research & Development,8,4,Technical Degree,1,629,3,Male,88,3,4,Manufacturing Director,3,Single,9960,5207,1,Y,No,11,3,4,80,2,6,3,4,0,0,0,0
33,No,Travel_Rarely,976,Sales,11,3,Technical Degree,1,630,1,Male,70,3,4,Manager,3,Married,9844,13271,3,Y,No,22,3,3,80,1,3,3,3,3,3,0,1
56,Yes,Travel_Rarely,387,Human Resources,11,2,Human Resources,1,631,1,Female,41,3,1,Human Resources,1,Married,3092,5462,4,Y,Yes,20,3,1,80,3,16,3,2,13,2,0,4
39,No,Travel_Rarely,504,Research & Development,10,3,Life Sciences,1,632,4,Male,72,3,3,Research Scientist,3,Married,7525,17899,1,Y,No,11,3,4,80,0,23,3,3,18,0,4,0
32,Yes,Non-Travel,895,Research & Development,17,3,Medical,1,633,3,Male,74,4,5,Manager,1,Married,12565,9022,0,Y,No,11,3,3,80,0,2,1,4,0,0,0,0
33,Yes,Travel_Frequently,1370,Sales,21,3,Medical,1,634,1,Male,92,4,2,Sales Representative,2,Married,5186,11073,4,Y,Yes,12,3,1,80,1,21,2,4,18,2,0,2
30,Yes,Travel_Rarely,111,Human Resources,3,2,Human Resources,1,635,1,Male,81,3,1,Human Resources,3,Married,2881,10364,4,Y,Yes,17,3,2,80,1,9,6,4,7,7,0,0
42,No,Travel_Rarely,727,Sales,7,4,Marketing,1,636,4,Male,80,4,4,Manager,3,Single,9740,3194,2,Y,No,11,3,3,80,1,20,4,4,12,12,1,0
34,No,Travel_Rarely,367,Research & Development,6,4,Medical,1,637,4,Female,89,3,2,Research Scientist,3,Married,4965,3971,2,Y,No,13,3,4,80,1,6,0,3,1,0,1,1
35,Yes,Travel_Frequently,1444,Research & Development,6,2,Life Sciences,1,638,3,Male,99,3,3,Research Scientist,1,Divorced,7726,11519,3,Y,No,20,4,3,80,0,37,4,3,32,2,5,1
31,Yes,Non-Travel,1221,Human Resources,6,5,Marketing,1,639,2,Male,35,3,1,Human Resources,3,Married,2388,26737,2,Y,No,16,3,3,80,0,8,1,4,3,0,1,3
53,Yes,Travel_Rarely,1182,Research & Development,1,3,Technical Degree,1,640,1,Male,32,3,2,Research Scientist,1,Divorced,4801,26419,2,Y,No,23,4,4,80,3,22,6,4,16,3,1,4
19,Yes,Non-Travel,830,Research & Development,6,4,Life Sciences,1,641,1,Female,79,3,5,Manufacturing Director,3,Married,12843,17636,3,Y,No,15,3,4,80,1,8,3,4,0,0,0,0
33,No,Travel_Rarely,783,Human Resources,1,2,Other,1,642,3,Female,58,2,2,Human Resources,3,Married,4958,10548,4,Y,No,19,4,4,80,0,10,1,4,5,4,0,5
40,Yes,Non-Travel,460,Research & Development,3,2,Technical Degree,1,643,1,Female,93,3,4,Research Director,2,Single,10345,19794,3,Y,Yes,19,4,3,80,2,21,3,3,15,4,0,3
39,Yes,Travel_Rarely,376,Research & Development,1,5,Life Sciences,1,644,2,Male,52,2,2,Healthcare Representative,3,Single,4962,14796,2,Y,No,19,4,4,80,2,4,3,4,1,0,1,0
37,Yes,Travel_Rarely,732,Research & Development,28,1,Life Sciences,1,645,4,Male,35,4,1,Laboratory Technician,1,Single,2006,6932,4,Y,No,21,3,3,80,1,17,3,4,16,0,0,2
43,Yes,Travel_Frequently,946,Human Resources,14,4,Marketing,1,646,2,Female,31,3,1,Human Resources,4,Married,2519,13018,1,Y,No,20,3,3,80,1,26,2,2,18,0,2,12
39,Yes,Travel_Rarely,452,Research & Development,17,4,Life Sciences,1,647,4,Female,42,3,1,Laboratory Technician,3,Married,2931,26510,0,Y,No,24,3,3,80,3,2,5,4,1,1,0,0
35,No,Non-Travel,261,Sales,9,4,Other,1,648,4,Female,86,4,1,Sales Representative,4,Divorced,2636,14032,3,Y,No,13,3,2,80,2,15,4,3,7,7,0,0
27,Yes,Travel_Rarely,700,Sales,5,3,Life Sciences,1,649,2,Female,53,3,2,Sales Representative,2,Married,5310,4902,3,Y,Yes,15,3,3,80,1,8,3,4,1,1,1,1
39,Yes,Travel_Rarely,931,Research & Development,9,3,Medical,1,650,1,Female,96,1,5,Manufacturing Director,4,Divorced,12802,11979,2,Y,Yes,24,3,3,80,2,5,3,2,2,2,2,0
26,Yes,Travel_Rarely,1090,Research & Development,4,2,Medical,1,651,4,Male,87,4,1,Healthcare Representative,4,Married,2540,3546,1,Y,Yes,24,4,2,80,0,15,1,4,12,12,1,0
18,Yes,Travel_Rarely,1154,Research & Development,1,4,Life Sciences,1,652,4,Female,91,2,2,Research Scientist,1,Divorced,4851,18665,0,Y,No,11,3,1,80,3,26,4,3,17,2,0,0
45,Yes,Travel_Frequently,1236,Research & Development,5,3,Life Sciences,1,653,2,Female,66,3,1,Healthcare Representative,3,Single,2362,9657,1,Y,No,21,3,4,80,0,5,3,4,1,0,0,1
34,Yes,Travel_Rarely,1277,Research & Development,9,1,Life Sciences,1,654,3,Male,91,4,2,Laboratory Technician,2,Married,5113,2229,0,Y,Yes,13,3,2,80,1,12,3,3,3,3,2,3
