Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28,No,Travel_Rarely,104,Research & Development,1,4,Technical Degree,1,391,4,Male,88,3,2,Healthcare Representative,4,Divorced,5007,6372,2,Y,No,17,4,1,80,0,22,3,3,14,0,2,1
41,No,Travel_Rarely,114,Sales,6,4,Marketing,1,392,3,Male,54,3,2,Sales Executive,3,Married,4679,21024,2,Y,No,15,3,3,80,0,14,3,4,13,1,1,3
24,Yes,Travel_Rarely,265,Research & Development,14,3,Life Sciences,1,393,1,Male,41,4,1,Healthcare Representative,2,Married,2731,20595,1,Y,No,17,3,3,80,1,13,2,3,6,0,2,2
53,No,Travel_Rarely,718,Sales,22,3,Marketing,1,394,3,Female,55,3,3,Sales Executive,3,Single,7684,17010,2,Y,No,16,3,4,80,1,11,4,3,6,6,0,0
47,Yes,Travel_Frequently,1470,Sales,2,2,Technical Degree,1,395,1,Male,66,3,2,Sales Executive,2,Married,5616,20277,1,Y,No,12,3,2,80,0,5,2,4,0,0,0,0
32,Yes,Travel_Rarely,267,Research & Development,2,3,Medical,1,396,2,Female,52,2,4,Manager,1,Married,10502,26792,3,Y,No,24,4,2,80,1,31,3,4,25,6,1,7
21,No,Travel_Rarely,1200,Sales,2,2,Marketing,1,397,2,Male,94,1,2,Sales Executive,4,Married,4725,2485,0,Y,No,22,3,4,80,3,16,0,4,12,3,0,5
49,Yes,Non-Travel,161,Sales,1,3,Life Sciences,1,398,4,Female,74,4,3,Sales Executive,4,Married,7828,5392,2,Y,Yes,12,4,1,80,0,16,3,4,13,1,3,1
35,No,Travel_Rarely,483,Sales,4,4,Life Sciences,1,399,4,Female,64,4,2,Sales Representative,1,Married,4619,15296,1,Y,No,11,3,4,80,1,11,4,3,6,2,0,6
48,Yes,Travel_Frequently,1198,Sales,12,4,Marketing,1,400,1,Female,77,2,3,Sales Executive,4,Single,7778,6647,0,Y,No,23,3,3,80,1,9,2,4,2,2,1,2
22,No,Travel_Rarely,891,Sales,9,3,Marketing,1,401,3,Female,57,3,3,Sales Executive,3,Single,7293,16612,1,Y,No,11,3,3,80,0,16,4,3,13,6,4,0
31,Yes,Travel_Rarely,762,Research & Development,18,4,Other,1,402,2,Male,30,2,3,Research Scientist,2,Single,7090,17680,3,Y,Yes,23,4,1,80,1,6,3,3,2,0,1,0
36,Yes,Travel_Rarely,1248,Research & Development,3,4,Medical,1,403,2,Female,70,4,1,Laboratory Technician,3,Single,2612,14326,4,Y,No,15,3,1,80,1,10,3,3,4,1,1,0
37,Yes,Travel_Rarely,568,Research & Development,6,3,Other,1,404,1,Male,52,3,4,Research Director,2,Single,8930,5237,3,Y,No,15,3,4,80,0,5,6,4,0,0,0,0
32,Yes,Travel_Rarely,1414,Research & Development,11,3,Technical Degree,1,405,4,Male,61,3,5,Manufacturing Director,1,Single,11799,21037,4,Y,No,17,3,3,80,0,18,3,4,15,0,4,0
42,Yes,Travel_Rarely,617,Sales,18,1,Marketing,1,406,4,Male,36,2,3,Sales Executive,2,Single,7429,17461,1,Y,Yes,11,3,4,80,2,3,2,3,0,0,0,0
27,Yes,Travel_Rarely,582,Human Resources,16,3,Life Sciences,1,407,2,Female,84,3,2,Human Resources,1,Single,5032,8166,4,Y,No,15,4,3,80,0,10,6,1,1,1,1,0
35,Yes,Travel_Rarely,338,Research & Development,5,3,Life Sciences,1,408,2,Male,72,3,1,Healthcare Representative,1,Single,2352,19573,1,Y,No,12,3,4,80,1,7,3,3,4,1,4,4
37,No,Travel_Rarely,821,Sales,18,3,Medical,1,409,2,Male,43,3,2,Sales Executive,2,Single,4368,7988,3,Y,No,20,3,4,80,1,8,4,4,8,4,0,1
41,No,Travel_Rarely,273,Research & Development,4,4,Medical,1,410,4,Female,43,3,2,Research Scientist,3,Married,4672,22619,1,Y,No,11,3,2,80,0,9,4,2,5,2,0,5
43,Yes,Travel_Rarely,308,Sales,18,2,Medical,1,411,1,Male,70,3,1,Sales Representative,4,Married,2656,6782,5,Y,No,17,3,4,80,3,8,3,3,1,1,0,1
26,Yes,Travel_Rarely,1275,Research & Development,12,4,Marketing,1,412,3,Male,43,2,1,Healthcare Representative,2,Divorced,2732,11058,3,Y,No,13,3,1,80,0,6,3,4,0,0,0,0
22,Yes,Travel_Rarely,672,Research & Development,2,4,Technical Degree,1,413,4,Female,57,3,2,Laboratory Technician,1,Divorced,4993,6671,2,Y,No,21,3,3,80,0,12,2,4,8,3,2,1
48,Yes,Travel_Frequently,906,Research & Development,21,4,Life Sciences,1,414,1,Female,59,4,4,Manufacturing Director,2,Married,10462,24006,4,Y,No,19,3,4,80,1,27,3,4,25,5,2,0
39,No,Travel_Rarely,1276,Research & Development,2,3,Life Sciences,1,415,3,Male,83,4,3,Research Scientist,4,Married,7658,19676,5,Y,No,15,3,3,80,0,9,3,4,9,3,6,7
30,Yes,Travel_Rarely,214,Research & Development,19,2,Medical,1,416,1,Female,88,4,1,Laboratory Technician,2,Single,2201,23228,5,Y,No,15,3,1,80,1,9,3,4,3,0,2,2
51,No,Travel_Rarely,1357,Human Resources,7,4,Human Resources,1,417,4,Male,41,3,1,Human Resources,4,Divorced,2387,26349,2,Y,No,15,3,3,80,3,16,4,4,14,0,0,0
37,Yes,Travel_Rarely,589,Sales,8,3,Other,1,418,2,Male,68,4,2,Sales Executive,3,Married,4438,7884,0,Y,Yes,19,3,4,80,0,6,3,3,3,0,0,0
47,No,Non-Travel,484,Sales,1,4,Life Sciences,1,419,4,Female,99,3,2,Sales Executive,4,Divorced,4956,12570,2,Y,No,23,4,4,80,1,8,4,3,4,2,4,1
37,No,Non-Travel,1059,Research & Development,1,5,Medical,1,420,4,Female,96,2,4,Manufacturing Director,3,Single,10444,21516,1,Y,No,20,3,4,80,0,10,1,4,3,3,0,3
55,No,Travel_Rarely,799,Research & Development,27,2,Life Sciences,1,421,4,Female,44,3,3,Research Scientist,1,Married,7774,25308,1,Y,No,23,3,2,80,2,9,1,3,3,0,0,3
52,Yes,Travel_Rarely,1372,Research & Development,3,3,Medical,1,422,3,Female,33,2,3,Research Scientist,3,Single,8060,11449,7,Y,No,11,3,4,80,0,16,2,4,8,5,4,6
34,Yes,Travel_Rarely,1265,Human Resources,14,2,Human Resources,1,423,4,Female,73,2,1,Human Resources,3,Divorced,2378,26733,3,Y,No,15,3,4,80,0,6,6,3,4,2,1,1
45,Yes,Travel_Frequently,725,Research & Development,9,4,Technical Degree,1,424,1,Male,68,1,4,Manufacturing Director,3,Single,10538,18527,4,Y,No,20,4,2,80,1,11,4,3,2,2,0,0
42,No,Travel_Rarely,808,Research & Development,7,1,Medical,1,425,2,Male,99,3,3,Research Scientist,3,Married,7422,14596,3,Y,No,16,3,1,80,1,1,5,3,1,1,1,1
49,Yes,Travel_Rarely,226,Research & Development,9,2,Life Sciences,1,426,1,Female,66,3,1,Healthcare Representative,1,Single,3088,16042,4,Y,Yes,19,3,4,80,0,0,2,3,0,0,0,0
28,Yes,Travel_Rarely,457,Research & Development,1,2,Medical,1,427,3,Female,87,3,1,Laboratory Technician,3,Divorced,2491,8273,7,Y,No,13,3,4,80,3,14,3,2,5,5,0,5
43,Yes,Travel_Rarely,340,Human Resources,4,4,Technical Degree,1,428,4,Male,61,3,5,Manager,4,Single,12782,20152,2,Y,No,11,3,1,80,0,1,3,1,1,0,1,1
46,No,Travel_Rarely,1107,Research & Development,7,3,Technical Degree,1,429,4,Male,57,4,5,Manufacturing Director,4,Divorced,13090,3685,2,Y,No,22,3,4,80,1,1,3,4,0,0,0,0
20,No,Travel_Rarely,614,Sales,16,3,Medical,1,430,3,Female,33,2,2,Sales Executive,3,Married,4922,6438,5,Y,No,21,3,3,80,0,7,4,4,6,5,1,3
26,Yes,Non-Travel,734,Research & Development,10,2,Life Sciences,1,431,4,Female,39,3,1,Laboratory Technician,1,Married,2587,19211,0,Y,No,21,3,4,80,2,12,3,2,6,6,4,6
18,Yes,Travel_Rarely,702,Sales,2,3,Life Sciences,1,432,4,Female,56,4,2,Sales Representative,1,Single,5515,8050,4,Y,No,18,4,3,80,0,16,4,3,8,2,7,8
34,No,Travel_Rarely,1125,Sales,29,4,Other,1,433,4,Male,65,3,2,Sales Executive,4,Divorced,4946,21330,4,Y,No,19,3,3,80,0,11,4,3,4,2,0,0
43,Yes,Travel_Frequently,1398,Sales,8,3,Marketing,1,434,3,Male,34,4,2,Sales Executive,4,Married,4471,18945,2,Y,Yes,22,3,2,80,0,16,2,3,13,3,0,0
50,No,Travel_Rarely,1302,Research & Development,5,3,Technical Degree,1,435,1,Female,79,3,3,Research Scientist,4,Married,8357,21286,3,Y,No,21,3,4,80,3,17,6,3,16,5,0,2
37,No,Travel_Rarely,215,Research & Development,12,3,Life Sciences,1,436,3,Male,61,3,2,Healthcare Representative,3,Married,4812,26039,5,Y,No,16,3,3,80,0,11,3,3,9,0,1,3
51,Yes,Travel_Rarely,1030,Sales,7,4,Life Sciences,1,437,3,Female,52,2,1,Sales Representative,4,Single,2563,7653,1,Y,Yes,15,3,4,80,0,15,4,3,6,4,0,4
24,No,Travel_Rarely,128,Research & Development,9,2,Medical,1,438,3,Male,90,4,2,Healthcare Representative,4,Single,5462,4867,0,Y,No,22,4,1,80,1,6,4,4,2,1,1,0
21,No,Travel_Rarely,700,Research & Development,7,3,Marketing,1,439,4,Female,30,2,2,Laboratory Technician,3,Married,4756,4951,0,Y,No,18,3,4,80,1,32,3,3,24,1,0,9
36,Yes,Travel_Frequently,693,Research & Development,1,3,Life Sciences,1,440,4,Female,60,3,1,Laboratory Technician,4,Married,2096,21707,3,Y,No,22,3,3,80,2,8,3,3,1,1,1,1
40,Yes,Travel_Rarely,281,Sales,6,3,Other,1,441,2,Female,48,3,2,Sales Representative,1,Married,5101,5259,2,Y,No,16,3,1,80,1,3,4,3,1,1,0,1
36,Yes,Non-Travel,668,Research & Development,2,4,Life Sciences,1,442,1,Female,83,3,1,Laboratory Technician,3,Married,1782,24387,3,Y,No,16,3,2,80,0,11,1,4,3,3,3,2
18,Yes,Travel_Rarely,348,Research & Development,6,3,Medical,1,443,2,Female,63,4,1,Laboratory Technician,4,Married,2384,3603,1,Y,No,19,4,1,80,1,9,6,4,0,0,0,0
36,Yes,Non-Travel,418,Sales,1,4,Medical,1,444,1,Female,33,1,3,Sales Executive,1,Divorced,7598,14355,3,Y,Yes,19,3,4,80,0,25,2,4,23,9,0,11
25,No,Travel_Rarely,1358,Sales,2,3,Life Sciences,1,445,2,Female,77,3,4,Manager,4,Married,9892,21988,2,Y,No,11,3,3,80,1,14,2,4,5,0,4,2
42,Yes,Travel_Rarely,1060,Research & Development,13,3,Medical,1,446,4,Female,77,3,1,Laboratory Technician,2,Married,1882,18643,5,Y,Yes,22,3,1,80,1,11,6,3,4,3,2,4
40,Yes,Travel_Rarely,883,Human Resources,4,4,Technical Degree,1,447,3,Female,78,2,1,Human Resources,4,Divorced,3137,15461,6,Y,Yes,12,3,2,80,1,6,2,3,6,5,0,6
28,No,Travel_Rarely,1087,Research & Development,8,3,Life Sciences,1,448,3,Female,89,4,1,Laboratory Technician,3,Married,2541,5620,0,Y,No,11,3,3,80,0,7,2,4,4,3,0,3
32,Yes,Travel_Rarely,991,Research & Development,5,3,Medical,1,449,1,Male,73,3,2,Healthcare Representative,4,Married,5572,13727,3,Y,Yes,12,3,1,80,0,3,4,4,0,0,0,0
27,No,Travel_Rarely,1494,Research & Development,3,5,Life Sciences,1,450,3,Female,63,3,5,Manufacturing Director,4,Married,12395,6097,3,Y,No,13,3,3,80,2,10,2,3,5,2,0,0
36,No,Travel_Rarely,1293,Research & Development,5,4,Marketing,1,451,4,Female,85,4,5,Research Director,3,Divorced,12147,23992,2,Y,Yes,23,3,3,80,2,8,2,3,7,5,2,0
45,Yes,Travel_Rarely,1193,Sales,13,4,Other,1,452,4,Female,35,3,1,Sales Representative,1,Married,2607,3508,4,Y,No,24,3,3,80,0,9,2,4,3,3,1,0
27,Yes,Travel_Rarely,878,Research & Development,2,3,Medical,1,453,1,Male,65,4,2,Research Scientist,4,Single,4913,11661,2,Y,Yes,23,3,3,80,0,12,5,3,8,0,0,0
41,Yes,Travel_Rarely,848,Human Resources,4,3,Marketing,1,454,4,Male,64,4,1,Human Resources,3,Married,2028,21631,1,Y,No,12,3,2,80,3,10,2,1,1,1,1,0
32,Yes,Travel_Frequently,446,Research & Development,1,5,Life Sciences,1,455,2,Male,54,3,1,Laboratory Technician,3,Single,3087,13345,5,Y,Yes,16,3,1,80,1,6,4,3,1,1,1,1
29,Yes,Travel_Frequently,153,Research & Development,3,2,Life Sciences,1,456,3,Male,78,4,2,Research Scientist,1,Single,4751,8783,2,Y,No,14,3,4,80,1,6,3,2,1,0,1,1
35,No,Travel_Rarely,906,Research & Development,17,4,Technical Degree,1,457,1,Male,84,3,3,Research Scientist,4,Married,6763,10348,3,Y,No,15,3,4,80,1,7,2,3,2,2,0,1
27,No,Travel_Rarely,693,Sales,12,4,Marketing,1,458,3,Female,70,4,3,Sales Executive,3,Single,8031,4843,2,Y,No,20,3,3,80,0,20,2,3,11,1,1,0
31,No,Travel_Rarely,794,Human Resources,3,4,Marketing,1,459,1,Female,86,3,2,Human Resources,4,Married,4798,22452,1,Y,No,19,3,2,80,1,17,6,4,10,4,0,0
25,No,Travel_Rarely,1265,Sales,1,1,Life Sciences,1,460,3,Male,51,4,1,Sales Representative,4,Married,2256,14936,3,Y,No,12,3,3,80,2,11,3,3,2,0,1,2
54,Yes,Travel_Rarely,510,Research & Development,4,4,Technical Degree,1,461,3,Female,73,3,2,Laboratory Technician,1,Divorced,4293,5951,1,Y,No,13,3,4,80,0,8,2,4,5,0,4,2
37,No,Travel_Rarely,436,Sales,11,4,Marketing,1,462,2,Female,58,4,2,Sales Executive,3,Single,5696,12481,1,Y,No,24,3,3,80,1,16,2,4,7,2,0,1
30,Yes,Travel_Frequently,1406,Sales,1,4,Other,1,463,4,Male,77,4,1,Sales Representative,4,Single,1984,11828,1,Y,No,20,3,4,80,1,8,3,3,1,0,1,1
38,Yes,Travel_Rarely,506,Research & Development,10,4,Life Sciences,1,464,1,Female,32,3,2,Laboratory Technician,4,Married,5023,6497,2,Y,No,11,3,2,80,3,9,3,2,1,1,1,1
35,No,Travel_Rarely,223,Sales,9,3,Marketing,1,465,4,Male,74,3,3,Sales Executive,3,Single,7865,9766,2,Y,No,12,3,4,80,0,24,2,4,21,0,5,1
34,Yes,Travel_Frequently,748,Research & Development,1,2,Medical,1,466,2,Female,49,4,1,Laboratory Technician,4,Married,2668,20306,1,Y,Yes,11,3,3,80,2,5,2,2,5,1,2,3
42,Yes,Travel_Rarely,790,Research & Development,8,3,Marketing,1,467,4,Female,65,3,2,Research Scientist,2,Divorced,4976,26767,1,Y,No,24,3,3,80,0,25,4,2,23,0,0,9
43,Yes,Travel_Rarely,1164,Sales,2,1,Life Sciences,1,468,3,Female,89,1,1,Sales Representative,2,Single,1819,11611,2,Y,No,19,4,3,80,1,2,3,2,2,1,0,2
32,Yes,Travel_Frequently,176,Sales,1,4,Marketing,1,469,1,Female,47,3,2,Sales Representative,4,Married,4676,10132,2,Y,No,13,3,3,80,0,13,0,3,7,4,1,1
31,Yes,Travel_Rarely,966,Research & Development,3,3,Medical,1,470,2,Male,95,3,1,Laboratory Technician,2,Single,2575,5549,0,Y,Yes,13,3,4,80,2,1,1,4,1,0,0,1
34,Yes,Travel_Rarely,318,Research & Development,1,3,Technical Degree,1,471,3,Female,60,3,5,Research Director,3,Single,12185,13461,4,Y,No,23,3,4,80,0,4,3,4,1,1,1,0
18,Yes,Travel_Rarely,1371,Research & Development,13,2,Marketing,1,472,4,Male,38,3,1,Laboratory Technician,4,Single,2581,16164,5,Y,No,17,3,1,80,2,4,1,3,4,4,1,2
23,No,Travel_Rarely,844,Research & Development,10,1,Marketing,1,473,4,Female,49,2,2,Research Scientist,3,Divorced,5272,25981,3,Y,No,11,3,3,80,1,3,2,4,2,2,2,2
49,Yes,Non-Travel,519,Research & Development,29,3,Life Sciences,1,474,1,Female,49,3,4,Manager,1,Divorced,10385,21115,4,Y,Yes,19,3,4,80,2,1,4,3,1,1,1,1
51,Yes,Travel_Rarely,1328,Research & Development,6,3,Life Sciences,1,475,2,Male,76,3,1,Healthcare Representative,3,Married,2009,4118,4,Y,No,17,3,1,80,0,5,3,4,1,0,1,1
34,Yes,Travel_Rarely,757,Research & Development,1,3,Medical,1,476,3,Female,30,3,1,Laboratory Technician,3,Married,3378,23629,2,Y,Yes,19,3,3,80,0,6,3,4,0,0,0,0
42,No,Travel_Rarely,965,Research & Development,3,4,Marketing,1,477,3,Male,43,3,5,Manufacturing Director,3,Married,12806,5075,1,Y,No,18,3,1,80,1,9,3,4,7,6,4,7
39,Yes,Travel_Frequently,909,Sales,14,3,Life Sciences,1,478,4,Female,30,3,2,Sales Representative,4,Single,4999,3399,3,Y,Yes,15,3,1,80,1,11,4,2,4,3,0,2
60,Yes,Travel_Rarely,397,Research & Development,4,4,Other,1,479,1,Female,98,3,5,Research Director,1,Divorced,12935,5195,3,Y,No,22,3,4,80,1,4,2,4,0,0,0,0
47,No,Travel_Rarely,551,Research & Development,4,2,Other,1,480,3,Female,39,4,3,Research Scientist,4,Married,8446,9108,3,Y,No,13,3,3,80,1,5,2,3,1,1,0,1
35,Yes,Travel_Rarely,1353,Research & Development,4,2,Technical Degree,1,481,3,Female,78,3,3,Research Scientist,4,Married,6924,17485,2,Y,No,21,3,3,80,0,4,2,3,0,0,0,0
28,Yes,Travel_Frequently,204,Research & Development,2,2,Life Sciences,1,482,2,Male,43,2,1,Laboratory Technician,4,Single,2409,25317,0,Y,Yes,19,3,1,80,1,12,5,3,5,0,0,0
22,No,Travel_Rarely,1217,Research & Development,1,1,Medical,1,483,4,Male,89,3,2,Laboratory Technician,3,Divorced,4048,7778,1,Y,No,15,3,1,80,0,1,3,4,0,0,0,0
38,Yes,Travel_Rarely,891,Research & Development,1,4,Life Sciences,1,484,1,Female,71,4,1,Laboratory Technician,2,Married,2577,6068,3,Y,No,19,3,4,80,0,9,2,2,8,3,1,0
30,Yes,Travel_Rarely,1482,Human Resources,3,5,Other,1,485,3,Female,88,1,1,Human Resources,2,Single,2646,9209,0,Y,No,13,3,3,80,3,7,2,2,0,0,0,0
23,Yes,Travel_Frequently,1002,Research & Development,2,4,Life Sciences,1,486,3,Male,54,4,1,Laboratory Technician,4,Married,2484,5060,1,Y,No,16,3,1,80,1,9,4,2,1,1,1,1
31,Yes,Travel_Frequently,247,Research & Development,6,3,Life Sciences,1,487,2,Female,65,3,1,Laboratory Technician,3,Single,2238,13182,3,Y,No,23,3,4,80,2,22,1,3,13,1,0,0
27,Yes,Travel_Rarely,1392,Research & Development,7,3,Technical Degree,1,488,1,Female,64,3,4,Research Director,2,Single,9180,23521,1,Y,No,12,4,3,80,0,16,4,2,7,1,1,7
52,Yes,Travel_Rarely,220,Research & Development,6,4,Life Sciences,1,489,4,Male,40,4,5,Manufacturing Director,3,Married,12649,5314,4,Y,No,13,3,3,80,0,1,5,4,0,0,0,0
44,No,Travel_Rarely,365,Research & Development,1,3,Medical,1,490,4,Male,39,3,1,Healthcare Representative,4,Single,3082,19577,1,Y,No,12,4,3,80,1,13,1,3,10,4,0,2
36,Yes,Travel_Rarely,1401,Research & Development,8,5,Medical,1,491,4,Male,37,4,4,Research Director,1,Single,9763,7171,4,Y,Yes,22,4,1,80,0,11,2,2,4,2,1,2
50,Yes,Travel_Rarely,1184,Research & Development,3,2,Medical,1,492,4,Male,52,4,1,Healthcare Representative,4,Married,2676,22130,2,Y,No,12,3,3,80,0,12,0,4,11,0,0,2
37,Yes,Travel_Rarely,1472,Research & Development,16,3,Other,1,493,1,Female,35,4,1,Laboratory Technician,1,Single,1872,17170,3,Y,Yes,15,3,3,80,0,8,2,4,5,0,4,5
29,Yes,Travel_Frequently,1090,Sales,5,5,Medical,1,494,1,Male,93,4,2,Sales Executive,3,Single,5182,6738,3,Y,No,20,3,2,80,0,15,3,4,6,3,0,3
50,Yes,Travel_Frequently,766,Research & Development,1,5,Medical,1,495,1,Male,75,3,2,Research Scientist,3,Single,4842,11956,1,Y,No,14,3,4,80,0,30,1,4,30,1,0,1
41,Yes,Travel_Rarely,287,Sales,1,4,Marketing,1,496,4,Female,67,3,1,Sales Representative,1,Single,2195,8298,3,Y,No,21,3,2,80,2,2,3,2,1,1,1,1
27,No,Travel_Rarely,1240,Research & Development,9,3,Medical,1,497,4,Female,54,3,2,Research Scientist,4,Divorced,4695,5296,1,Y,No,14,3,4,80,1,11,3,4,5,5,0,0
35,No,Travel_Rarely,888,Research & Development,4,4,Medical,1,498,3,Female,31,4,2,Healthcare Representative,3,Divorced,4842,10798,4,Y,No,23,3,1,80,1,3,5,3,3,3,0,2
28,Yes,Non-Travel,994,Sales,2,2,Medical,1,499,4,Male,53,3,3,Sales Executive,1,Divorced,7652,23475,3,Y,No,18,3,4,80,0,0,3,4,0,0,0,0
24,Yes,Travel_Rarely,463,Sales,4,2,Life Sciences,1,500,3,Female,96,2,2,Sales Executive,4,Single,4475,25001,2,Y,Yes,24,3,4,80,2,1,2,4,0,0,0,0
45,Yes,Travel_Rarely,1100,Research & Development,1,3,Life Sciences,1,501,1,Male,90,4,2,Research Scientist,3,Married,4841,3956,3,Y,No,16,3,1,80,0,3,2,4,0,0,0,0
54,No,Travel_Rarely,337,Research & Development,3,4,Life Sciences,1,502,1,Male,38,3,2,Research Scientist,4,Married,4983,24968,0,Y,No,20,4,4,80,0,12,4,4,6,0,1,3
24,Yes,Travel_Frequently,1388,Research & Development,3,1,Life Sciences,1,503,1,Male,74,3,3,Research Scientist,3,Single,7060,26087,3,Y,No,12,3,3,80,0,8,2,2,5,0,1,5
42,Yes,Travel_Frequently,1176,Sales,12,3,Life Sciences,1,504,2,Female,45,4,2,Sales Executive,2,Divorced,5718,22436,1,Y,Yes,23,3,4,80,1,8,2,3,4,1,2,4
30,Yes,Travel_Frequently,452,Research & Development,1,3,Technical Degree,1,505,2,Male,43,3,1,Laboratory Technician,1,Divorced,2158,16828,3,Y,No,11,3,4,80,2,3,6,4,0,0,0,0
32,Yes,Travel_Rarely,518,Research & Development,11,3,Medical,1,506,4,Female,55,3,3,Research Scientist,4,Married,7232,14388,2,Y,Yes,15,3,1,80,1,6,0,3,3,0,0,0
31,Yes,Travel_Rarely,944,Research & Development,5,2,Life Sciences,1,507,1,Male,75,3,2,Research Scientist,3,Single,4608,15310,5,Y,No,17,3,1,80,3,23,2,2,15,0,2,1
29,Yes,Travel_Frequently,845,Research & Development,1,1,Medical,1,508,4,Male,87,3,4,Manufacturing Director,4,Married,10719,22486,2,Y,Yes,15,3,2,80,2,8,5,4,3,3,3,3
37,Yes,Travel_Rarely,1107,Research & Development,27,4,Medical,1,509,3,Male,59,2,4,Research Director,4,Single,10221,4070,1,Y,No,22,3,3,80,0,7,2,1,5,0,0,0
29,No,Travel_Rarely,114,Sales,10,3,Marketing,1,510,4,Male,85,3,5,Manager,4,Single,12125,17384,2,Y,No,14,3,2,80,0,14,1,4,9,4,1,0
39,Yes,Travel_Frequently,982,Human Resources,2,4,Human Resources,1,511,4,Female,61,1,2,Human Resources,4,Married,5442,15425,3,Y,Yes,15,3,3,80,3,15,2,4,9,1,1,1
36,No,Travel_Rarely,907,Research & Development,6,3,Medical,1,512,4,Male,52,3,3,Research Scientist,3,Single,7580,24948,2,Y,No,21,3,1,80,0,10,4,3,4,0,1,4
34,Yes,Travel_Frequently,314,Research & Development,18,1,Life Sciences,1,513,2,Male,46,3,4,Manufacturing Director,1,Single,10102,19131,1,Y,No,20,3,3,80,2,18,6,3,11,7,2,3
28,Yes,Travel_Rarely,371,Sales,21,2,Technical Degree,1,514,1,Female,53,3,5,Manager,1,Single,12362,23971,2,Y,No,18,3,1,80,3,5,3,3,2,0,0,1
31,No,Travel_Rarely,1085,Research & Development,10,1,Life Sciences,1,515,3,Male,76,3,2,Laboratory Technician,2,Married,4700,8380,2,Y,No,15,3,2,80,2,13,2,4,13,2,2,0
43,Yes,Travel_Rarely,1165,Sales,10,1,Marketing,1,516,1,Male,40,3,3,Sales Executive,3,Divorced,7635,5887,3,Y,No,19,3,1,80,1,6,2,3,1,0,0,1
41,Yes,Travel_Rarely,875,Research & Development,2,2,Medical,1,517,3,Male,70,3,2,Research Scientist,1,Married,4781,25015,1,Y,No,20,3,4,80,2,8,3,3,1,0,1,0
28,Yes,Non-Travel,282,Human Resources,29,3,Human Resources,1,518,2,Female,44,3,2,Human Resources,2,Single,5726,10768,0,Y,No,17,3,4,80,1,4,4,4,0,0,0,0
37,Yes,Travel_Rarely,1390,Research & Development,2,4,Medical,1,519,3,Male,81,4,4,Manager,2,Married,9492,25608,1,Y,Yes,21,3,1,80,1,11,4,3,9,0,1,7
43,Yes,Travel_Rarely,1118,Sales,1,4,Marketing,1,520,4,Female,63,4,4,Manager,1,Married,10614,20138,4,Y,No,23,3,4,80,0,6,3,3,3,0,0,3
21,Yes,Travel_Frequently,207,Sales,29,5,Life Sciences,1,521,2,Female,89,3,3,Sales Executive,2,Divorced,7455,12824,0,Y,No,24,3,4,80,2,8,6,4,1,1,1,0
41,Yes,Travel_Rarely,934,Research & Development,1,3,Life Sciences,1,522,4,Male,86,4,2,Research Scientist,1,Married,5119,13678,4,Y,No,21,3,4,80,3,6,2,4,1,1,1,0
30,Yes,Travel_Rarely,588,Sales,5,1,Medical,1,523,2,Male,62,3,2,Sales Representative,3,Single,5333,19428,1,Y,No,24,3,3,80,1,17,2,1,13,1,2,1
42,Yes,Travel_Rarely,505,Sales,5,3,Life Sciences,1,524,2,Female,50,4,2,Sales Executive,1,Single,4747,10697,1,Y,No,12,3,2,80,1,18,5,1,10,1,1,1
29,Yes,Travel_Frequently,491,Research & Development,15,1,Life Sciences,1,525,3,Male,53,3,1,Laboratory Technician,4,Divorced,2845,18831,3,Y,No,19,3,2,80,1,13,3,3,4,4,0,0
20,Yes,Travel_Rarely,709,Research & Development,4,4,Life Sciences,1,526,4,Male,49,4,2,Laboratory Technician,1,Single,3916,4573,0,Y,No,12,3,2,80,2,7,3,4,5,5,5,1
22,Yes,Travel_Frequently,1101,Sales,5,1,Other,1,527,4,Male,97,3,3,Sales Executive,4,Married,7212,6192,1,Y,Yes,16,3,3,80,0,9,3,3,3,3,1,0
37,Yes,Travel_Rarely,224,Human Resources,1,1,Life Sciences,1,528,4,Male,89,3,1,Human Resources,3,Single,2130,25577,4,Y,Yes,24,3,3,80,1,10,3,4,2,2,2,2
39,No,Travel_Rarely,890,Sales,1,1,Life Sciences,1,529,2,Male,75,3,2,Sales Executive,3,Married,4498,6174,3,Y,No,18,3,3,80,3,17,2,2,14,1,0,3
28,Yes,Travel_Rarely,138,Human Resources,14,5,Human Resources,1,530,1,Male,62,3,2,Human Resources,3,Single,4914,22704,3,Y,No,12,4,1,80,0,9,5,1,0,0,0,0
42,Yes,Travel_Rarely,811,Research & Development,5,4,Technical Degree,1,531,1,Female,60,4,2,Research Scientist,2,Single,5154,19576,2,Y,Yes,16,3,1,80,3,12,2,2,3,2,3,1
