Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28,Yes,Non-Travel,874,Human Resources,29,4,Human Resources,1,471,4,Male,95,2,1,Human Resources,2,Married,2285,9171,4,Y,No,13,3,3,80,1,4,2,3,1,0,0,1
32,Yes,Travel_Frequently,1212,Sales,1,3,Life Sciences,1,472,4,Male,64,3,3,Sales Executive,1,Married,7605,2896,2,Y,No,18,3,2,80,0,1,1,4,0,0,0,0
46,No,Travel_Rarely,850,Research & Development,5,2,Medical,1,473,4,Male,91,4,4,Manager,3,Married,10189,23087,4,Y,No,24,3,1,80,1,11,2,4,5,3,1,4
46,Yes,Travel_Rarely,548,Research & Development,9,3,Life Sciences,1,474,4,Female,32,3,1,Healthcare Representative,4,Married,2997,12038,2,Y,No,12,3,1,80,2,9,4,3,1,1,0,1
54,Yes,Travel_Rarely,611,Sales,5,3,Medical,1,475,1,Female,91,3,3,Sales Executive,4,Divorced,7401,5817,4,Y,Yes,11,3,2,80,0,6,2,3,2,1,2,0
42,Yes,Travel_Rarely,890,Sales,27,3,Life Sciences,1,476,3,Female,37,4,2,Sales Executive,2,Divorced,5318,7056,2,Y,Yes,22,3,4,80,0,5,2,4,0,0,0,0
41,Yes,Travel_Rarely,691,Sales,4,4,Marketing,1,477,4,Male,62,3,1,Sales Representative,2,Single,2626,14837,1,Y,No,12,3,4,80,1,7,2,4,3,0,2,0
44,Yes,Travel_Rarely,678,Research & Development,10,2,Medical,1,478,4,Male,77,3,5,Research Director,4,Single,12675,15521,0,Y,Yes,19,3,3,80,1,26,0,3,18,4,3,1
43,No,Travel_Frequently,367,Human Resources,11,5,Human Resources,1,479,4,Male,79,3,2,Human Resources,3,Single,4888,10640,4,Y,No,23,3,4,80,0,21,2,3,13,8,4,3
25,Yes,Travel_Rarely,1444,Research & Development,18,3,Other,1,480,2,Female,52,2,1,Healthcare Representative,4,Single,2388,5486,1,Y,Yes,16,4,2,80,2,9,3,4,5,3,5,5
18,Yes,Travel_Frequently,1074,Sales,6,1,Marketing,1,481,3,Female,95,4,1,Sales Representative,4,Married,2126,7854,1,Y,No,17,3,4,80,1,17,4,2,14,2,0,0
36,No,Travel_Rarely,437,Sales,7,3,Medical,1,482,3,Male,45,3,3,Sales Executive,4,Single,7802,24738,4,Y,No,18,3,3,80,1,17,4,2,9,0,1,0
43,Yes,Travel_Frequently,217,Research & Development,14,3,Technical Degree,1,483,2,Female,91,2,3,Research Scientist,1,Divorced,7430,25594,3,Y,Yes,22,3,3,80,1,11,3,3,11,1,0,4
31,No,Travel_Rarely,1298,Human Resources,10,5,Human Resources,1,484,3,Female,88,2,2,Human Resources,4,Married,5002,6231,3,Y,No,20,3,4,80,1,17,1,3,10,2,0,4
36,No,Non-Travel,430,Human Resources,5,1,Human Resources,1,485,3,Male,39,3,5,Manager,2,Single,12326,8924,3,Y,No,17,3,1,80,2,17,3,3,16,4,0,2
36,Yes,Travel_Rarely,131,Research & Development,29,3,Medical,1,486,1,Male,93,4,4,Manager,3,Single,10375,8227,5,Y,No,22,3,2,80,0,8,3,2,3,0,0,1
21,Yes,Travel_Rarely,645,Research & Development,9,3,Marketing,1,487,1,Female,43,4,3,Research Scientist,1,Single,6556,17572,2,Y,Yes,20,3,3,80,1,17,3,4,17,5,1,0
44,Yes,Travel_Rarely,1376,Sales,29,4,Life Sciences,1,488,3,Male,78,3,3,Sales Executive,1,Married,7702,9954,2,Y,No,17,3,3,80,1,3,4,3,2,2,0,0
47,No,Travel_Rarely,906,Research & Development,10,3,Life Sciences,1,489,4,Male,75,4,4,Research Director,3,Married,10209,25657,3,Y,No,20,3,2,80,1,2,3,4,2,1,1,0
35,Yes,Travel_Rarely,294,Sales,6,2,Marketing,1,490,2,Female,74,3,2,Sales Executive,4,Single,4720,23346,2,Y,Yes,18,3,3,80,2,6,4,4,5,1,5,0
50,Yes,Travel_Rarely,593,Research & Development,1,3,Medical,1,491,1,Female,56,3,3,Research Scientist,1,Married,7317,15966,3,Y,No,18,3,3,80,1,5,3,4,1,1,1,1
27,Yes,Travel_Rarely,299,Sales,9,5,Technical Degree,1,492,2,Male,38,3,4,Manager,4,Single,10087,21979,1,Y,Yes,14,3,1,80,1,14,4,4,13,4,1,3
47,Yes,Travel_Frequently,1426,Research & Development,1,4,Medical,1,493,3,Female,54,3,1,Laboratory Technician,3,Married,2883,22144,1,Y,No,18,3,2,80,0,8,3,3,1,1,0,1
44,No,Travel_Rarely,1124,Research & Development,15,5,Life Sciences,1,494,2,Male,82,3,2,Laboratory Technician,4,Divorced,4778,11984,1,Y,No,24,3,2,80,1,14,2,2,5,1,0,5
53,Yes,Travel_Rarely,157,Sales,3,3,Other,1,495,3,Male,97,3,2,Sales Executive,4,Single,5061,4465,1,Y,No,13,3,1,80,1,2,3,3,1,1,1,1
30,Yes,Travel_Frequently,845,Research & Development,9,3,Life Sciences,1,496,2,Male,68,2,3,Research Scientist,2,Single,8211,25643,1,Y,No,16,3,3,80,1,10,4,4,3,3,3,3
33,Yes,Travel_Frequently,1281,Sales,20,3,Marketing,1,497,1,Female,98,3,1,Sales Representative,4,Divorced,2374,22255,3,Y,Yes,20,4,4,80,3,10,3,2,8,1,1,1
37,Yes,Travel_Rarely,868,Research & Development,8,3,Medical,1,498,3,Male,80,3,1,Laboratory Technician,1,Married,1959,18656,4,Y,No,15,3,1,80,2,10,4,1,1,0,1,0
44,Yes,Travel_Rarely,924,Sales,12,2,Other,1,499,3,Female,69,3,1,Sales Representative,3,Married,1905,8643,5,Y,Yes,20,3,2,80,0,1,5,3,1,1,1,1
44,Yes,Travel_Rarely,188,Sales,3,3,Medical,1,500,3,Female,39,1,2,Sales Representative,4,Single,4957,7995,0,Y,No,14,3,1,80,0,7,2,4,2,2,2,2
42,Yes,Travel_Rarely,281,Sales,13,4,Technical Degree,1,501,3,Male,58,3,1,Sales Representative,4,Married,2796,3488,2,Y,No,18,3,3,80,2,4,3,3,1,0,1,0
32,Yes,Travel_Rarely,1169,Sales,2,4,Marketing,1,502,4,Male,75,3,1,Sales Representative,1,Divorced,2639,25195,1,Y,No,11,4,4,80,2,10,4,1,8,5,0,2
33,Yes,Travel_Rarely,367,Research & Development,10,3,Marketing,1,503,3,Female,50,3,3,Research Scientist,1,Single,7580,8517,2,Y,No,19,4,3,80,0,24,5,3,16,3,1,2
24,Yes,Travel_Frequently,697,Human Resources,5,3,Human Resources,1,504,4,Male,47,4,2,Human Resources,1,Married,4685,4025,5,Y,No,12,3,2,80,1,7,1,3,0,0,0,0
37,Yes,Travel_Rarely,130,Research & Development,20,3,Life Sciences,1,505,3,Female,54,4,1,Laboratory Technician,3,Married,2789,21838,5,Y,No,22,3,1,80,1,0,4,2,0,0,0,0
45,No,Travel_Rarely,1120,Research & Development,1,4,Life Sciences,1,506,3,Male,39,3,4,Research Director,2,Married,10196,8675,2,Y,No,18,4,3,80,1,2,2,4,1,0,1,1
22,No,Travel_Rarely,478,Sales,1,4,Marketing,1,507,3,Male,80,4,3,Sales Executive,4,Single,8026,6931,4,Y,No,19,3,3,80,1,7,4,4,6,1,1,2
43,Yes,Travel_Rarely,1382,Research & Development,29,3,Medical,1,508,3,Male,78,4,1,Laboratory Technician,4,Married,2089,4536,5,Y,Yes,18,3,4,80,0,3,4,2,1,1,1,0
47,No,Travel_Rarely,883,Research & Development,1,3,Marketing,1,509,4,Female,72,2,2,Research Scientist,3,Married,5614,19031,5,Y,No,11,3,4,80,0,12,4,4,11,2,1,4
46,Yes,Travel_Rarely,1398,Research & Development,4,2,Medical,1,510,3,Male,91,3,3,Research Scientist,4,Married,6762,2930,1,Y,Yes,17,4,4,80,0,6,0,4,3,3,0,3
34,Yes,Non-Travel,1298,Research & Development,15,3,Life Sciences,1,511,3,Male,51,3,2,Laboratory Technician,2,Married,5456,18179,1,Y,Yes,24,3,3,80,0,12,3,3,9,4,6,1
23,Yes,Travel_Rarely,1418,Research & Development,5,2,Other,1,512,2,Male,61,2,2,Research Scientist,3,Married,5709,3948,5,Y,No,13,3,4,80,0,11,4,2,5,1,0,5
37,Yes,Travel_Rarely,708,Sales,7,4,Life Sciences,1,513,1,Female,81,3,3,Sales Executive,3,Single,7269,3130,1,Y,No,17,3,2,80,0,12,3,2,8,7,1,4
29,Yes,Travel_Rarely,151,Sales,14,4,Marketing,1,514,2,Male,82,3,3,Sales Executive,1,Married,7313,2480,1,Y,No,23,4,4,80,3,14,3,4,10,7,0,2
36,Yes,Travel_Rarely,1459,Research & Development,5,3,Life Sciences,1,515,1,Male,50,3,5,Manager,1,Married,12092,26472,3,Y,Yes,21,3,3,80,1,10,2,3,1,1,1,1
48,Yes,Travel_Frequently,745,Sales,4,3,Marketing,1,516,2,Male,91,4,3,Sales Executive,4,Divorced,7197,20347,1,Y,No,18,3,1,80,1,6,5,1,0,0,0,0
41,Yes,Travel_Rarely,438,Research & Development,16,5,Life Sciences,1,517,3,Male,99,2,1,Laboratory Technician,3,Divorced,2622,7350,5,Y,No,14,4,2,80,0,5,0,2,1,1,0,1
32,Yes,Travel_Rarely,1360,Sales,19,3,Technical Degree,1,518,2,Female,57,4,5,Manager,1,Single,11890,5177,6,Y,No,21,3,4,80,1,2,2,3,1,1,1,1
41,Yes,Travel_Rarely,1277,Research & Development,2,2,Technical Degree,1,519,2,Male,90,3,3,Research Scientist,4,Married,7529,9904,5,Y,Yes,12,3,1,80,0,7,5,3,4,0,0,2
36,Yes,Travel_Rarely,1363,Research & Development,12,2,Medical,1,520,1,Female,66,3,1,Healthcare Representative,3,Married,2048,25654,6,Y,Yes,22,4,4,80,0,5,1,3,2,1,0,2
35,Yes,Travel_Frequently,1334,Sales,18,1,Other,1,521,3,Male,48,4,2,Sales Representative,1,Single,4622,26762,3,Y,Yes,21,3,1,80,2,9,5,3,0,0,0,0
39,Yes,Travel_Rarely,1130,Sales,4,4,Marketing,1,522,1,Female,77,3,2,Sales Executive,4,Married,5528,2524,0,Y,No,21,3,1,80,3,16,1,4,8,3,3,0
42,Yes,Non-Travel,394,Research & Development,3,4,Life Sciences,1,523,1,Female,69,3,1,Laboratory Technician,4,Divorced,2742,9920,2,Y,No,16,3,4,80,0,7,1,3,1,1,1,1
32,No,Travel_Frequently,316,Sales,5,4,Marketing,1,524,4,Male,95,4,3,Sales Executive,4,Married,7228,13077,2,Y,No,19,3,4,80,3,12,3,4,6,6,2,0
40,No,Travel_Rarely,694,Research & Development,12,2,Life Sciences,1,525,4,Male,87,4,2,Healthcare Representative,4,Married,5350,22925,4,Y,No,22,3,1,80,3,22,3,4,20,2,3,0
25,No,Travel_Rarely,731,Sales,4,4,Medical,1,526,4,Male,60,3,2,Sales Executive,3,Married,5326,17593,5,Y,No,11,3,3,80,0,12,2,4,7,2,5,4
24,Yes,Travel_Rarely,170,Research & Development,12,4,Medical,1,527,1,Male,38,3,2,Research Scientist,3,Married,4911,22155,3,Y,No,15,3,1,80,0,8,3,2,2,2,2,1
48,Yes,Travel_Frequently,547,Research & Development,3,1,Life Sciences,1,528,1,Male,86,3,2,Healthcare Representative,1,Married,4948,10358,2,Y,No,14,3,3,80,0,8,4,4,1,0,1,1
31,Yes,Travel_Rarely,921,Research & Development,1,3,Medical,1,529,4,Female,38,2,2,Research Scientist,3,Single,5577,13751,5,Y,No,15,3,4,80,1,5,3,3,2,2,0,2
31,Yes,Travel_Rarely,1264,Sales,5,5,Marketing,1,530,4,Female,67,3,3,Sales Executive,1,Divorced,7666,21294,3,Y,Yes,15,3,2,80,0,8,3,4,0,0,0,0
27,No,Travel_Frequently,739,Research & Development,4,3,Medical,1,531,4,Male,66,3,2,Laboratory Technician,4,Married,4677,18886,1,Y,No,21,3,2,80,0,3,4,4,3,2,1,0
49,Yes,Travel_Frequently,1081,Research & Development,1,4,Technical Degree,1,532,2,Male,62,3,5,Manufacturing Director,2,Married,12387,19856,0,Y,No,21,3,3,80,1,8,3,3,7,0,1,2
47,Yes,Non-Travel,358,Research & Development,2,4,Medical,1,533,2,Female,66,1,3,Research Scientist,3,Married,7015,8306,6,Y,No,22,4,2,80,0,10,6,3,1,1,1,1
29,Yes,Non-Travel,1496,Sales,5,4,Technical Degree,1,534,2,Male,90,4,3,Sales Executive,2,Divorced,7166,25877,3,Y,No,12,3,1,80,0,10,1,4,1,0,1,0
24,Yes,Non-Travel,1365,Research & Development,5,1,Technical Degree,1,535,3,Male,68,4,1,Healthcare Representative,4,Single,2654,9394,2,Y,Yes,14,3,1,80,1,20,2,4,14,0,1,1
47,Yes,Travel_Rarely,1217,Research & Development,11,2,Other,1,536,2,Female,62,2,1,Laboratory Technician,4,Married,1981,10536,2,Y,No,17,3,1,80,0,18,3,3,13,2,1,0
37,No,Non-Travel,766,Research & Development,4,4,Life Sciences,1,537,4,Female,68,4,4,Research Director,4,Married,10393,18328,3,Y,Yes,16,3,3,80,2,10,3,4,7,7,4,1
32,Yes,Travel_Rarely,1282,Research & Development,12,5,Marketing,1,538,2,Female,94,3,1,Healthcare Representative,3,Divorced,2491,5596,4,Y,No,14,3,2,80,3,2,3,4,1,1,1,1
29,Yes,Travel_Rarely,705,Research & Development,3,1,Life Sciences,1,539,4,Female,62,2,2,Research Scientist,2,Married,4902,8148,3,Y,No,18,4,3,80,1,10,4,4,1,1,1,1
26,No,Travel_Rarely,235,Research & Development,17,3,Life Sciences,1,540,2,Female,97,3,4,Manufacturing Director,3,Married,10043,5539,3,Y,No,16,3,4,80,1,20,3,2,14,6,2,2
42,Yes,Travel_Rarely,1394,Research & Development,3,4,Marketing,1,541,4,Male,96,3,1,Laboratory Technician,3,Married,2757,18659,3,Y,Yes,11,3,4,80,3,8,2,4,4,1,2,2
37,Yes,Non-Travel,735,Human Resources,1,2,Marketing,1,542,3,Female,72,4,1,Human Resources,4,Single,3244,18159,3,Y,No,12,3,3,80,1,6,3,3,0,0,0,0
20,Yes,Travel_Rarely,773,Sales,1,4,Marketing,1,543,2,Male,76,4,2,Sales Executive,1,Single,5008,16345,3,Y,No,18,4,4,80,0,6,2,3,3,3,0,3
27,Yes,Travel_Rarely,1432,Human Resources,6,5,Human Resources,1,544,4,Female,90,3,2,Human Resources,1,Single,3937,8631,3,Y,No,20,3,4,80,0,11,2,3,3,1,0,0
33,Yes,Travel_Rarely,993,Research & Development,1,3,Life Sciences,1,545,2,Female,48,3,4,Research Director,1,Single,10407,15904,5,Y,No,18,3,3,80,1,15,3,4,7,4,0,3
26,No,Travel_Frequently,254,Research & Development,3,5,Medical,1,546,4,Male,49,3,2,Research Scientist,3,Married,4943,5379,3,Y,No,19,3,4,80,0,6,2,2,2,1,2,1
36,No,Travel_Rarely,535,Research & Development,4,1,Medical,1,547,4,Male,66,3,5,Manufacturing Director,3,Married,12884,5005,1,Y,Yes,18,3,4,80,2,11,3,2,5,5,5,4
19,Yes,Travel_Frequently,575,Human Resources,2,2,Marketing,1,548,2,Male,79,3,2,Human Resources,2,Single,4461,2500,3,Y,No,22,3,3,80,2,10,4,1,1,1,1,0
28,Yes,Travel_Rarely,423,Research & Development,14,4,Life Sciences,1,549,2,Male,78,3,1,Laboratory Technician,3,Divorced,2358,19286,4,Y,Yes,23,3,1,80,1,10,1,4,2,1,2,2
41,Yes,Travel_Rarely,1045,Research & Development,2,4,Medical,1,550,3,Male,33,1,4,Manager,1,Married,9987,19362,3,Y,No,15,4,1,80,0,10,4,1,3,3,0,3
38,No,Travel_Rarely,1104,Research & Development,5,3,Life Sciences,1,551,3,Female,64,3,4,Manager,4,Married,10454,3668,2,Y,No,20,3,4,80,0,8,3,3,5,5,0,2
30,No,Non-Travel,354,Research & Development,1,3,Technical Degree,1,552,3,Male,78,4,2,Research Scientist,3,Single,5030,6250,1,Y,No,22,3,4,80,0,9,3,4,3,0,1,3
33,Yes,Travel_Frequently,281,Research & Development,7,4,Marketing,1,553,1,Male,92,3,5,Research Director,1,Married,12305,10205,4,Y,No,19,3,1,80,3,6,3,2,2,2,0,1
33,Yes,Travel_Rarely,574,Research & Development,4,3,Technical Degree,1,554,1,Male,77,3,2,Research Scientist,4,Divorced,4779,13808,3,Y,Yes,13,3,1,80,1,8,4,3,0,0,0,0
37,Yes,Travel_Frequently,173,Sales,7,1,Life Sciences,1,555,4,Male,62,2,3,Sales Executive,3,Single,7650,13516,6,Y,No,13,3,2,80,0,16,5,3,12,3,1,1
39,Yes,Travel_Rarely,1056,Human Resources,1,3,Human Resources,1,556,1,Female,69,1,1,Human Resources,4,Married,2777,23042,2,Y,Yes,15,3,4,80,2,21,2,3,13,2,1,0
42,No,Non-Travel,1317,Sales,16,1,Marketing,1,557,4,Female,55,3,3,Sales Executive,4,Divorced,7443,11246,5,Y,No,20,4,3,80,0,9,5,4,2,2,1,0
33,Yes,Travel_Rarely,212,Sales,11,4,Life Sciences,1,558,1,Male,97,3,5,Manager,3,Single,12911,17967,3,Y,No,18,3,2,80,0,4,3,4,0,0,0,0
47,No,Travel_Frequently,507,Human Resources,9,3,Marketing,1,559,4,Male,40,4,5,Manager,4,Married,12184,26278,3,Y,No,16,3,1,80,2,11,6,3,6,5,1,2
49,Yes,Non-Travel,1038,Sales,15,3,Medical,1,560,3,Male,38,3,3,Sales Executive,2,Divorced,7796,20059,3,Y,Yes,16,4,1,80,2,4,5,3,0,0,0,0
41,Yes,Travel_Rarely,1376,Research & Development,2,1,Life Sciences,1,561,3,Female,82,4,4,Research Director,4,Divorced,10100,22062,2,Y,Yes,18,3,4,80,1,22,3,3,16,7,0,8
27,No,Travel_Rarely,847,Research & Development,3,3,Technical Degree,1,562,3,Female,86,3,4,Manager,3,Married,10347,12710,3,Y,No,20,3,1,80,0,14,6,3,8,5,0,1
19,Yes,Travel_Rarely,1248,Research & Development,2,3,Life Sciences,1,563,4,Female,36,4,4,Manufacturing Director,1,Married,10209,25069,9,Y,No,12,4,1,80,0,8,3,3,2,1,2,0
34,Yes,Travel_Rarely,1202,Sales,13,2,Marketing,1,564,3,Female,95,2,5,Manager,4,Divorced,12969,14687,0,Y,No,22,3,3,80,0,10,1,1,1,1,0,1
45,No,Travel_Rarely,1105,Research & Development,1,4,Technical Degree,1,565,4,Male,57,4,4,Manufacturing Director,4,Married,9851,11827,2,Y,No,14,4,4,80,2,11,1,4,3,0,3,1
43,Yes,Travel_Rarely,627,Research & Development,8,4,Technical Degree,1,566,1,Female,91,4,5,Manufacturing Director,4,Married,11727,3827,2,Y,No,18,3,4,80,0,3,5,4,3,3,0,3
33,Yes,Travel_Rarely,1497,Sales,11,2,Marketing,1,567,1,Male,67,2,2,Sales Executive,4,Single,4790,2329,2,Y,No,20,3,4,80,0,5,5,4,0,0,0,0
38,Yes,Travel_Rarely,680,Research & Development,9,4,Medical,1,568,4,Female,72,2,2,Laboratory Technician,4,Married,4744,5872,1,Y,No,13,3,1,80,2,10,3,2,1,1,1,1
55,Yes,Travel_Rarely,1180,Sales,1,4,Marketing,1,569,4,Female,81,3,1,Sales Representative,2,Single,2851,23552,1,Y,Yes,24,3,4,80,1,6,5,2,6,1,1,0
22,No,Travel_Rarely,414,Research & Development,1,2,Technical Degree,1,570,4,Female,43,4,3,Research Scientist,3,Married,7246,13558,2,Y,No,15,4,1,80,0,15,3,4,8,3,0,0
44,Yes,Travel_Frequently,1305,Research & Development,1,3,Life Sciences,1,571,4,Male,64,3,2,Research Scientist,2,Single,5119,9177,2,Y,Yes,11,3,1,80,1,2,2,3,1,1,1,1
46,Yes,Travel_Rarely,829,Sales,2,4,Marketing,1,572,2,Female,90,3,1,Sales Representative,3,Single,1959,18190,6,Y,No,20,3,4,80,0,9,4,2,0,0,0,0
28,Yes,Travel_Rarely,555,Sales,19,2,Marketing,1,573,3,Male,80,3,5,Manager,3,Divorced,12549,25163,3,Y,Yes,22,3,3,80,1,5,4,1,0,0,0,0
36,Yes,Travel_Frequently,1334,Research & Development,1,2,Medical,1,574,4,Male,94,4,4,Manufacturing Director,1,Married,10233,19472,1,Y,No,19,3,3,80,0,9,3,2,3,0,0,0
42,Yes,Travel_Rarely,562,Sales,2,3,Medical,1,575,1,Male,44,2,3,Sales Executive,2,Married,7537,23122,3,Y,Yes,18,3,1,80,0,10,4,2,8,1,2,0
32,Yes,Travel_Rarely,109,Research & Development,2,2,Life Sciences,1,576,1,Male,87,4,1,Healthcare Representative,2,Divorced,2510,2744,0,Y,No,14,3,4,80,2,7,3,4,2,2,2,0
44,Yes,Non-Travel,940,Sales,10,3,Life Sciences,1,577,1,Female,54,4,1,Sales Representative,4,Single,2380,6253,3,Y,No,19,3,3,80,1,22,2,3,13,3,0,3
31,Yes,Travel_Rarely,828,Research & Development,1,2,Life Sciences,1,578,4,Male,79,2,4,Manager,1,Married,9959,18230,4,Y,No,12,3,3,80,0,9,6,1,8,3,0,4
41,Yes,Travel_Rarely,135,Sales,3,5,Medical,1,579,1,Male,76,4,1,Sales Representative,3,Married,2501,22438,1,Y,No,22,3,3,80,1,11,3,4,2,0,2,2
36,Yes,Travel_Rarely,1402,Human Resources,10,3,Technical Degree,1,580,1,Male,38,4,1,Human Resources,4,Married,2287,24855,4,Y,No,19,3,3,80,2,13,2,3,5,2,2,3
45,No,Travel_Rarely,253,Research & Development,2,2,Life Sciences,1,581,3,Male,73,3,4,Manufacturing Director,3,Divorced,9992,8941,3,Y,No,13,3,3,80,0,8,1,4,5,5,0,0
44,No,Travel_Rarely,732,Research & Development,1,2,Medical,1,582,2,Male,50,3,4,Manager,3,Single,9968,9236,1,Y,No,22,3,2,80,2,7,1,4,2,0,2,2
38,No,Travel_Rarely,806,Sales,1,5,Life Sciences,1,583,2,Female,84,3,5,Manager,2,Married,12797,21566,2,Y,No,12,3,4,80,1,4,2,4,2,2,0,2
49,Yes,Non-Travel,359,Research & Development,11,2,Medical,1,584,3,Male,62,3,5,Manufacturing Director,3,Married,12642,26039,1,Y,Yes,23,3,4,80,3,7,3,3,1,1,1,1
32,Yes,Non-Travel,1092,Research & Development,4,2,Technical Degree,1,585,3,Male,78,4,1,Laboratory Technician,4,Married,2392,26625,2,Y,Yes,12,3,1,80,3,8,3,3,0,0,0,0
36,Yes,Non-Travel,687,Sales,1,3,Technical Degree,1,586,2,Female,41,3,2,Sales Representative,2,Divorced,4359,15990,1,Y,No,20,3,3,80,2,8,3,3,0,0,0,0
49,Yes,Travel_Frequently,614,Sales,12,4,Other,1,587,2,Female,59,3,3,Sales Executive,2,Divorced,7212,21139,0,Y,No,21,4,1,80,2,8,2,4,4,1,2,3
34,No,Travel_Rarely,148,Research & Development,2,1,Marketing,1,588,4,Male,34,4,4,Manager,2,Married,10228,14387,5,Y,No,19,3,2,80,2,7,4,3,3,3,0,1
49,No,Travel_Rarely,365,Sales,8,3,Marketing,1,589,2,Male,78,3,2,Sales Representative,2,Married,5256,14892,2,Y,No,19,3,4,80,2,2,5,4,2,0,0,0
54,Yes,Travel_Rarely,584,Research & Development,14,4,Technical Degree,1,590,3,Female,50,3,5,Research Director,4,Single,12648,2777,3,Y,No,13,3,4,80,3,2,4,4,0,0,0,0
35,Yes,Travel_Frequently,1301,Research & Development,6,4,Medical,1,591,1,Female,90,3,5,Manufacturing Director,1,Divorced,12680,3554,2,Y,No,16,3,4,80,3,10,3,3,4,0,2,4
21,Yes,Travel_Rarely,448,Research & Development,3,2,Technical Degree,1,592,1,Female,85,3,5,Manufacturing Director,4,Single,12170,24304,1,Y,No,19,3,1,80,1,12,5,2,5,3,5,5
31,Yes,Travel_Rarely,702,Research & Development,6,3,Medical,1,593,1,Female,61,4,1,Healthcare Representative,3,Single,2717,20862,4,Y,Yes,13,3,3,80,1,6,1,2,1,0,1,1
18,Yes,Travel_Frequently,643,Research & Development,2,4,Technical Degree,1,594,2,Female,85,2,5,Manufacturing Director,4,Single,13375,2724,3,Y,No,11,3,1,80,0,4,4,1,1,1,0,1
37,No,Non-Travel,680,Human Resources,2,2,Human Resources,1,595,4,Female,69,4,5,Manager,1,Married,12685,12878,0,Y,No,16,4,2,80,0,4,6,4,2,2,0,0
32,No,Travel_Rarely,259,Sales,10,3,Marketing,1,596,3,Male,62,3,2,Sales Representative,3,Divorced,5299,19511,3,Y,No,19,3,2,80,0,21,5,3,13,3,1,12
28,Yes,Travel_Rarely,845,Research & Development,8,1,Medical,1,597,4,Male,87,3,1,Healthcare Representative,1,Divorced,2614,18162,6,Y,No,23,3,2,80,0,4,3,4,4,0,2,3
41,No,Travel_Rarely,657,Research & Development,2,3,Life Sciences,1,598,1,Female,72,3,2,Research Scientist,3,Married,5233,6788,3,Y,No,21,3,3,80,0,8,3,3,7,5,0,2
38,Yes,Travel_Rarely,442,Research & Development,1,2,Medical,1,599,4,Male,83,4,1,Laboratory Technician,3,Single,2419,21964,2,Y,No,22,3,1,80,3,13,2,3,5,0,0,1
27,No,Travel_Rarely,329,Human Resources,1,1,Marketing,1,600,4,Female,77,4,2,Human Resources,4,Divorced,5002,18262,4,Y,No,23,3,3,80,0,17,3,4,14,0,0,8
36,No,Travel_Rarely,527,Research & Development,1,3,Life Sciences,1,601,1,Male,85,3,2,Laboratory Technician,4,Married,5364,20372,1,Y,No,19,3,3,80,1,11,4,3,5,0,1,3
35,Yes,Travel_Rarely,1047,Sales,17,3,Marketing,1,602,3,Male,93,4,1,Sales Representative,1,Married,1924,20676,4,Y,No,23,3,4,80,0,15,4,3,6,2,0,2
48,No,Non-Travel,1261,Research & Development,2,3,Medical,1,603,4,Female,67,3,2,Laboratory Technician,3,Divorced,4058,4929,2,Y,No,15,3,4,80,3,24,4,4,16,7,5,3
38,No,Travel_Rarely,552,Research & Development,13,1,Life Sciences,1,604,3,Male,83,4,2,Research Scientist,2,Divorced,4627,4462,3,Y,No,22,3,1,80,2,1,3,3,0,0,0,0
28,No,Travel_Rarely,743,Sales,24,2,Medical,1,605,3,Female,66,4,1,Sales Representative,4,Married,3341,15410,1,Y,No,15,3,1,80,1,5,2,3,5,5,1,1
32,Yes,Travel_Rarely,1007,Research & Development,3,2,Life Sciences,1,606,3,Female,39,2,5,Research Director,2,Single,12590,10423,4,Y,Yes,15,3,4,80,1,6,2,2,4,1,1,0
50,Yes,Travel_Rarely,911,Sales,1,4,Marketing,1,607,4,Male,77,3,2,Sales Executive,4,Single,5505,25173,2,Y,Yes,20,4,3,80,0,11,2,3,4,0,0,1
31,Yes,Travel_Rarely,231,Research & Development,12,1,Technical Degree,1,608,3,Male,75,3,4,Manufacturing Director,4,Single,9533,2924,3,Y,No,12,3,4,80,0,6,3,3,0,0,0,0
34,Yes,Non-Travel,162,Research & Development,3,3,Technical Degree,1,609,1,Male,99,3,1,Healthcare Representative,4,Married,1747,21248,7,Y,No,15,3,1,80,1,3,5,3,3,0,0,3
38,Yes,Travel_Rarely,778,Human Resources,2,2,Human Resources,1,610,2,Female,48,3,2,Human Resources,2,Single,5532,23366,3,Y,Yes,15,3,3,80,1,18,5,4,12,4,0,2
22,No,Travel_Rarely,1105,Research & Development,1,1,Medical,1,611,3,Male,63,4,4,Manager,3,Single,9843,2653,2,Y,No,11,3,2,80,2,9,3,3,5,0,0,5
34,No,Travel_Rarely,760,Human Resources,5,2,Marketing,1,612,3,Male,60,3,2,Human Resources,4,Married,4756,7309,3,Y,No,17,3,3,80,0,5,4,3,1,1,1,0
