Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
45,No,Travel_Rarely,604,Research & Development,4,4,Life Sciences,1,1809,3,Male,90,3,1,Laboratory Technician,4,Single,2748,4700,1,Y,No,21,3,4,80,1,12,1,4,5,3,1,2
28,Yes,Travel_Frequently,1100,Research & Development,21,3,Technical Degree,1,1810,3,Male,54,3,2,Laboratory Technician,4,Divorced,4962,17042,3,Y,Yes,23,3,4,80,2,19,3,1,10,1,2,0
39,Yes,Travel_Frequently,1046,Sales,7,2,Life Sciences,1,1811,4,Male,54,3,2,Sales Representative,2,Single,5494,7308,2,Y,No,13,4,1,80,2,11,6,4,3,2,0,2
22,Yes,Travel_Rarely,345,Research & Development,6,3,Medical,1,1812,4,Male,36,1,1,Laboratory Technician,2,Married,3065,17623,0,Y,No,14,3,4,80,1,12,1,2,8,4,0,1
43,Yes,Travel_Rarely,597,Human Resources,3,4,Human Resources,1,1813,3,Male,99,4,1,Human Resources,2,Single,2780,18220,1,Y,Yes,20,3,1,80,0,5,4,3,2,2,1,1
42,Yes,Travel_Rarely,1169,Research & Development,1,3,Medical,1,1814,4,Male,95,2,4,Research Director,1,Married,9283,26484,2,Y,No,14,3,1,80,1,8,3,2,0,0,0,0
42,Yes,Travel_Rarely,122,Research & Development,1,2,Technical Degree,1,1815,1,Male,86,3,2,Laboratory Technician,1,Married,5446,5204,2,Y,No,21,3,2,80,0,9,0,4,1,1,0,1
23,Yes,Travel_Rarely,702,Sales,6,1,Other,1,1816,1,Female,73,3,2,Sales Executive,4,Married,4826,18031,6,Y,No,24,3,4,80,3,2,4,3,0,0,0,0
33,Yes,Travel_Rarely,1376,Research & Development,2,4,Medical,1,1817,3,Female,76,3,2,Healthcare Representative,2,Divorced,4956,5718,2,Y,No,19,3,1,80,0,12,3,2,8,0,3,2
45,Yes,Travel_Rarely,157,Research & Development,3,2,Marketing,1,1818,3,Male,91,4,3,Research Scientist,2,Divorced,8225,20856,4,Y,Yes,24,4,4,80,1,1,2,3,1,1,1,0
40,No,Travel_Frequently,1080,Sales,1,1,Other,1,1819,3,Male,58,3,3,Sales Executive,4,Divorced,7929,23548,2,Y,No,19,3,3,80,1,11,2,3,3,0,0,3
35,Yes,Travel_Rarely,197,Research & Development,1,3,Life Sciences,1,1820,1,Female,95,4,1,Healthcare Representative,3,Divorced,2184,3480,0,Y,No,18,3,3,80,3,21,2,3,16,3,0,1
45,No,Travel_Rarely,546,Research & Development,14,4,Other,1,1821,3,Male,70,3,5,Manager,3,Divorced,12047,25002,1,Y,No,15,3,3,80,3,14,4,4,8,1,0,4
36,Yes,Travel_Rarely,1195,Research & Development,12,5,Life Sciences,1,1822,1,Female,56,3,2,Healthcare Representative,3,Single,4778,20346,2,Y,Yes,12,4,1,80,2,8,3,4,8,5,0,1
47,Yes,Travel_Rarely,375,Research & Development,1,5,Medical,1,1823,1,Female,31,2,5,Manufacturing Director,4,Single,12387,5270,6,Y,No,21,3,2,80,0,15,3,4,12,0,3,2
28,Yes,Travel_Rarely,1210,Sales,16,3,Marketing,1,1824,1,Male,73,2,2,Sales Representative,4,Single,5337,3361,1,Y,No,13,3,4,80,1,7,4,3,3,0,3,2
44,Yes,Travel_Rarely,1292,Sales,4,4,Medical,1,1825,4,Male,56,4,1,Sales Representative,2,Married,1794,12731,0,Y,Yes,20,3,3,80,0,0,2,4,0,0,0,0
36,Yes,Travel_Rarely,411,Human Resources,1,4,Human Resources,1,1826,1,Male,50,2,1,Human Resources,2,Married,2475,26119,1,Y,No,24,3,2,80,1,13,4,4,10,0,4,7
18,Yes,Travel_Rarely,240,Research & Development,2,4,Technical Degree,1,1827,1,Female,32,2,5,Manager,2,Married,12190,21093,2,Y,Yes,13,3,2,80,0,20,2,3,13,0,3,3
43,Yes,Travel_Rarely,1221,Research & Development,14,3,Medical,1,1828,4,Female,31,4,2,Laboratory Technician,3,Married,4964,6993,5,Y,Yes,17,3,1,80,2,3,3,2,0,0,0,0
33,No,Travel_Rarely,460,Sales,13,1,Marketing,1,1829,4,Male,68,2,2,Sales Representative,3,Divorced,4956,16181,3,Y,No,20,3,3,80,1,14,3,1,5,2,1,1
57,Yes,Travel_Frequently,1428,Research & Development,12,3,Life Sciences,1,1830,2,Male,83,4,2,Healthcare Representative,2,Divorced,4328,10549,3,Y,Yes,16,3,2,80,0,4,2,4,1,1,1,0
38,Yes,Travel_Frequently,707,Research & Development,1,5,Life Sciences,1,1831,4,Male,74,1,1,Laboratory Technician,2,Single,2937,9431,2,Y,No,13,3,3,80,3,17,4,3,9,2,4,7
26,No,Travel_Rarely,954,Sales,27,3,Other,1,1832,4,Male,93,4,2,Sales Executive,3,Divorced,5206,3255,0,Y,No,19,3,4,80,0,14,1,4,5,3,0,1
40,Yes,Travel_Frequently,740,Research & Development,16,3,Technical Degree,1,1833,3,Female,47,4,3,Research Scientist,2,Married,7652,3551,1,Y,No,18,3,2,80,3,2,2,4,1,0,0,0
38,Yes,Travel_Rarely,738,Research & Development,10,5,Life Sciences,1,1834,1,Male,85,1,4,Research Director,3,Single,10217,16039,3,Y,Yes,16,3,2,80,0,20,4,3,12,0,2,3
50,Yes,Travel_Rarely,1461,Research & Development,1,1,Life Sciences,1,1835,1,Male,63,4,2,Healthcare Representative,1,Divorced,5682,9616,2,Y,No,24,3,1,80,0,10,3,3,8,6,1,1
33,No,Travel_Rarely,589,Human Resources,3,3,Marketing,1,1836,2,Female,78,3,2,Human Resources,4,Married,5433,17989,5,Y,No,11,3,1,80,1,4,6,3,4,0,2,0
37,Yes,Travel_Rarely,776,Sales,1,3,Marketing,1,1837,1,Female,50,2,1,Sales Representative,4,Divorced,2082,21333,2,Y,No,13,3,2,80,2,20,2,3,13,4,1,7
47,Yes,Travel_Rarely,230,Research & Development,13,4,Other,1,1838,3,Female,37,3,1,Laboratory Technician,4,Single,2245,5653,1,Y,No,20,3,3,80,1,2,3,3,1,1,0,1
36,No,Travel_Rarely,974,Research & Development,19,2,Medical,1,1839,3,Male,61,2,2,Research Scientist,3,Divorced,4849,7384,3,Y,No,15,3,4,80,3,11,4,3,5,5,0,0
31,No,Travel_Rarely,1290,Research & Development,2,5,Technical Degree,1,1840,3,Female,49,4,3,Research Scientist,2,Married,7562,15939,2,Y,No,24,3,4,80,1,15,2,4,6,0,0,2
42,Yes,Travel_Rarely,348,Research & Development,4,1,Life Sciences,1,1841,4,Female,43,2,2,Healthcare Representative,4,Married,4499,5273,6,Y,Yes,19,3,4,80,1,6,6,4,3,0,0,3
37,Yes,Travel_Rarely,1056,Research & Development,7,4,Medical,1,1842,3,Male,71,4,1,Healthcare Representative,4,Married,2832,24262,2,Y,Yes,24,4,2,80,2,2,2,3,0,0,0,0
35,Yes,Travel_Frequently,124,Human Resources,15,4,Marketing,1,1843,3,Male,35,3,1,Human Resources,3,Married,1954,14558,4,Y,No,18,3,1,80,0,15,3,2,6,2,0,6
36,Yes,Travel_Frequently,808,Sales,13,3,Life Sciences,1,1844,1,Female,78,4,5,Manager,3,Married,13004,5055,2,Y,No,21,3,3,80,0,11,2,4,8,0,0,4
40,Yes,Non-Travel,500,Sales,1,4,Marketing,1,1845,1,Female,90,4,1,Sales Representative,4,Divorced,3094,25533,2,Y,Yes,24,3,3,80,2,12,0,4,5,0,0,4
35,Yes,Travel_Rarely,492,Sales,2,3,Life Sciences,1,1846,3,Male,89,4,3,Sales Executive,1,Married,7378,12266,1,Y,No,21,3,1,80,1,5,2,4,0,0,0,0
33,Yes,Travel_Frequently,1004,Research & Development,13,4,Other,1,1847,3,Male,31,4,2,Laboratory Technician,4,Single,4255,25376,2,Y,No,17,3,3,80,0,9,2,2,6,4,4,0
43,No,Travel_Rarely,283,Research & Development,5,4,Life Sciences,1,1848,3,Male,71,3,2,Research Scientist,3,Married,4281,11236,5,Y,No,19,3,4,80,0,9,4,3,5,4,1,5
21,No,Travel_Rarely,311,Research & Development,1,2,Life Sciences,1,1849,1,Female,41,4,3,Research Scientist,3,Married,7494,7529,3,Y,No,15,3,3,80,0,24,2,3,18,1,1,5
44,No,Travel_Rarely,414,Research & Development,29,3,Medical,1,1850,3,Male,84,3,3,Research Scientist,3,Married,8157,25167,4,Y,No,23,3,4,80,0,11,0,2,7,1,0,1
49,No,Travel_Rarely,210,Sales,9,4,Marketing,1,1851,4,Male,71,3,2,Sales Executive,4,Married,5055,3737,2,Y,No,16,3,4,80,0,23,4,3,20,5,0,0
40,Yes,Travel_Rarely,479,Sales,2,3,Marketing,1,1852,2,Female,69,3,1,Sales Representative,2,Single,2244,17108,9,Y,No,21,4,4,80,1,6,1,4,0,0,0,0
32,No,Travel_Rarely,1355,Research & Development,1,5,Life Sciences,1,1853,2,Female,86,4,2,Laboratory Technician,3,Single,4713,13244,0,Y,No,11,4,3,80,1,13,2,3,12,2,1,1
19,Yes,Travel_Frequently,689,Research & Development,7,1,Technical Degree,1,1854,2,Female,34,3,1,Laboratory Technician,1,Married,2691,11875,2,Y,No,11,3,4,80,3,10,4,3,7,0,2,4
41,No,Non-Travel,1238,Research & Development,2,2,Life Sciences,1,1855,4,Male,59,3,4,Manager,4,Married,10298,18054,2,Y,No,12,3,2,80,0,10,2,4,3,0,2,3
38,Yes,Travel_Rarely,1236,Research & Development,28,4,Technical Degree,1,1856,3,Male,52,3,1,Laboratory Technician,4,Married,2471,10383,1,Y,Yes,20,3,4,80,2,12,3,1,7,1,2,2
36,Yes,Travel_Frequently,1363,Sales,7,1,Other,1,1857,4,Female,85,3,1,Sales Representative,2,Divorced,2213,18973,4,Y,No,19,4,1,80,1,11,5,4,2,0,2,2
53,No,Travel_Rarely,303,Sales,5,3,Marketing,1,1858,4,Male,51,3,2,Sales Representative,4,Married,4722,2100,1,Y,No,14,3,2,80,0,7,4,3,1,1,0,0
21,Yes,Travel_Rarely,787,Human Resources,1,4,Human Resources,1,1859,4,Female,48,4,1,Human Resources,3,Married,2471,10883,6,Y,Yes,14,4,2,80,0,11,3,3,7,3,0,2
41,Yes,Travel_Rarely,647,Sales,3,4,Life Sciences,1,1860,4,Male,47,3,2,Sales Representative,2,Married,4941,23352,4,Y,Yes,14,3,3,80,0,4,3,4,2,0,0,1
32,No,Travel_Rarely,689,Human Resources,1,5,Human Resources,1,1861,4,Female,30,3,5,Manager,4,Single,12771,9297,0,Y,No,12,3,1,80,3,11,4,4,11,5,3,1
23,Yes,Travel_Frequently,589,Research & Development,16,3,Technical Degree,1,1862,4,Male,49,2,1,Laboratory Technician,1,Married,2307,3644,1,Y,No,22,3,3,80,3,15,4,1,11,0,4,1
41,No,Travel_Rarely,1141,Research & Development,5,4,Technical Degree,1,1863,2,Male,82,1,2,Research Scientist,4,Divorced,4356,2644,1,Y,No,24,3,4,80,0,9,2,3,2,0,2,1
32,Yes,Non-Travel,1011,Sales,4,4,Marketing,1,1864,2,Male,74,3,3,Sales Executive,1,Divorced,6784,2273,4,Y,No,19,3,2,80,1,9,0,4,1,1,1,1
31,No,Non-Travel,781,Research & Development,8,3,Life Sciences,1,1865,1,Male,31,4,5,Research Director,4,Married,12917,7616,5,Y,No,17,4,3,80,1,14,3,4,9,1,1,9
32,Yes,Travel_Rarely,933,Human Resources,2,1,Life Sciences,1,1866,2,Male,34,3,4,Manager,4,Married,9856,6503,3,Y,Yes,16,3,4,80,1,8,3,4,2,2,2,2
39,Yes,Travel_Rarely,917,Sales,1,3,Other,1,1867,2,Male,65,4,3,Sales Executive,2,Married,6741,17602,3,Y,Yes,19,4,3,80,1,13,4,4,7,0,0,1
33,Yes,Travel_Frequently,406,Research & Development,12,1,Life Sciences,1,1868,2,Female,35,3,2,Laboratory Technician,2,Single,4377,19009,3,Y,Yes,22,3,4,80,0,11,4,4,8,0,0,7
39,Yes,Travel_Rarely,662,Research & Development,1,3,Medical,1,1869,4,Male,57,2,4,Manufacturing Director,4,Divorced,10201,12440,3,Y,Yes,22,3,1,80,1,12,1,3,6,0,0,2
35,Yes,Travel_Rarely,872,Research & Development,3,4,Life Sciences,1,1870,4,Male,77,3,1,Laboratory Technician,3,Single,2341,4922,2,Y,No,23,3,3,80,1,6,3,4,3,2,1,0
37,Yes,Travel_Rarely,948,Research & Development,10,1,Medical,1,1871,1,Male,51,3,4,Manufacturing Director,3,Married,9909,22429,3,Y,Yes,15,3,4,80,0,8,2,4,4,0,1,3
34,Yes,Travel_Rarely,1303,Sales,2,4,Medical,1,1872,4,Male,36,2,2,Sales Executive,1,Divorced,5103,18405,4,Y,Yes,13,3,4,80,0,11,2,2,2,0,2,2
32,Yes,Travel_Rarely,478,Research & Development,14,3,Life Sciences,1,1873,4,Male,64,3,1,Laboratory Technician,4,Divorced,2623,3515,3,Y,No,18,3,4,80,0,0,2,3,0,0,0,0
27,No,Travel_Rarely,579,Research & Development,1,2,Life Sciences,1,1874,2,Female,79,4,4,Research Director,4,Married,9608,9713,3,Y,No,16,3,4,80,2,8,2,4,8,6,1,0
30,No,Travel_Rarely,1045,Sales,10,4,Medical,1,1875,2,Female,33,3,3,Sales Executive,4,Single,7136,8136,3,Y,No,13,3,3,80,2,4,2,3,3,0,3,2
45,Yes,Travel_Rarely,1426,Research & Development,1,5,Life Sciences,1,1876,4,Female,98,3,5,Manufacturing Director,2,Divorced,12153,19950,3,Y,No,15,3,4,80,0,7,3,4,0,0,0,0
35,No,Non-Travel,204,Sales,1,3,Technical Degree,1,1877,1,Male,53,4,3,Sales Executive,4,Divorced,6773,23201,3,Y,No,12,3,4,80,1,13,3,3,6,1,1,0
45,Yes,Travel_Frequently,1036,Research & Development,15,3,Technical Degree,1,1878,4,Male,91,3,5,Research Director,2,Divorced,11765,17394,4,Y,Yes,23,3,2,80,0,6,3,3,3,3,0,0
30,Yes,Travel_Frequently,460,Sales,24,4,Other,1,1879,2,Male,57,2,3,Sales Executive,3,Single,7966,17586,2,Y,No,13,3,1,80,0,6,2,3,3,1,2,3
50,Yes,Travel_Rarely,902,Sales,10,4,Marketing,1,1880,3,Male,60,2,2,Sales Executive,4,Single,5113,22091,3,Y,No,23,3,3,80,0,19,2,1,10,0,0,1
45,Yes,Travel_Rarely,531,Research & Development,18,3,Medical,1,1881,2,Male,76,3,4,Manufacturing Director,2,Married,10770,2949,3,Y,No,23,3,4,80,0,10,3,2,3,3,0,0
36,Yes,Travel_Frequently,1084,Human Resources,2,4,Marketing,1,1882,4,Male,60,1,1,Human Resources,1,Divorced,2139,26666,0,Y,No,15,4,3,80,0,26,4,4,18,1,0,0
42,Yes,Travel_Rarely,863,Human Resources,1,3,Marketing,1,1883,3,Female,68,4,5,Manager,2,Married,12526,8829,4,Y,No,15,3,3,80,0,9,3,1,5,5,0,0
31,Yes,Travel_Rarely,489,Research & Development,29,1,Life Sciences,1,1884,1,Male,82,3,4,Manufacturing Director,1,Married,9995,14722,3,Y,No,19,3,1,80,1,7,0,4,2,1,1,2
41,Yes,Travel_Rarely,674,Research & Development,20,4,Medical,1,1885,1,Female,32,3,2,Laboratory Technician,1,Married,5122,22526,4,Y,Yes,24,3,4,80,0,2,6,3,2,2,0,2
43,Yes,Travel_Rarely,1220,Research & Development,5,3,Life Sciences,1,1886,3,Male,30,4,5,Manager,4,Single,12408,5715,0,Y,No,16,3,4,80,3,17,3,1,10,2,0,4
21,Yes,Travel_Frequently,888,Sales,8,4,Medical,1,1887,4,Female,45,3,2,Sales Executive,4,Single,5362,15862,5,Y,No,22,4,1,80,3,8,3,4,1,1,1,0
31,Yes,Travel_Frequently,1119,Research & Development,4,3,Life Sciences,1,1888,1,Male,92,1,5,Manufacturing Director,3,Single,11465,9524,5,Y,No,21,3,4,80,0,10,4,4,7,4,0,1
60,Yes,Travel_Rarely,1234,Research & Development,29,4,Technical Degree,1,1889,1,Male,91,2,2,Research Scientist,1,Married,4763,17506,3,Y,No,14,3,3,80,0,17,3,3,16,8,0,0
35,No,Travel_Rarely,178,Research & Development,5,2,Life Sciences,1,1890,3,Female,47,3,2,Laboratory Technician,4,Single,5545,20612,4,Y,No,21,4,1,80,1,10,3,2,5,4,1,0
33,Yes,Travel_Rarely,142,Research & Development,3,3,Technical Degree,1,1891,3,Female,69,4,4,Manufacturing Director,2,Divorced,9943,5234,1,Y,No,14,3,4,80,1,8,2,3,0,0,0,0
32,No,Non-Travel,873,Research & Development,1,2,Technical Degree,1,1892,3,Female,93,3,4,Research Director,4,Married,10285,26805,2,Y,No,12,3,3,80,1,5,3,3,2,0,2,2
40,Yes,Travel_Rarely,1485,Research & Development,6,2,Life Sciences,1,1893,2,Male,57,3,1,Laboratory Technician,2,Married,2248,16781,5,Y,No,23,3,2,80,3,7,4,4,4,4,0,4
35,Yes,Travel_Rarely,1084,Human Resources,11,5,Technical Degree,1,1894,4,Male,54,3,1,Human Resources,2,Married,2099,17551,4,Y,No,11,3,4,80,0,8,4,3,3,3,1,2
35,No,Travel_Rarely,1286,Research & Development,16,1,Life Sciences,1,1895,2,Female,97,3,5,Manager,4,Single,12590,2669,0,Y,No,12,3,3,80,1,22,2,3,17,0,1,1
54,Yes,Travel_Frequently,549,Research & Development,6,1,Medical,1,1896,3,Male,80,3,1,Healthcare Representative,4,Married,2023,12064,1,Y,No,12,3,3,80,1,5,3,3,2,0,2,1
48,Yes,Travel_Rarely,1116,Research & Development,6,3,Life Sciences,1,1897,2,Female,75,3,1,Healthcare Representative,1,Married,2080,2864,3,Y,No,11,3,4,80,3,7,5,3,3,3,1,0
45,Yes,Travel_Rarely,1180,Sales,6,4,Marketing,1,1898,3,Male,50,4,1,Sales Representative,4,Married,1852,8462,0,Y,No,14,3,4,80,0,12,3,3,8,0,1,1
48,No,Travel_Rarely,657,Research & Development,1,3,Medical,1,1899,1,Female,94,3,4,Manufacturing Director,3,Married,9845,12125,2,Y,No,24,4,1,80,1,4,3,4,2,2,1,2
33,No,Travel_Rarely,1200,Research & Development,19,4,Life Sciences,1,1900,4,Male,53,3,3,Research Scientist,4,Married,7803,22201,1,Y,No,21,3,4,80,0,35,6,3,27,0,0,1
54,Yes,Travel_Rarely,229,Research & Development,5,3,Medical,1,1901,3,Male,81,2,1,Healthcare Representative,2,Single,2545,23510,1,Y,No,21,4,4,80,1,27,3,2,26,1,0,5
18,Yes,Travel_Rarely,1497,Sales,1,5,Medical,1,1902,3,Female,71,4,2,Sales Executive,3,Single,4675,21117,2,Y,Yes,16,3,4,80,0,3,4,3,3,3,1,3
44,Yes,Travel_Rarely,144,Research & Development,3,3,Technical Degree,1,1903,1,Male,73,3,2,Research Scientist,4,Single,5192,19049,3,Y,No,21,3,2,80,3,4,2,3,0,0,0,0
44,Yes,Travel_Rarely,706,Research & Development,18,4,Medical,1,1904,3,Female,96,3,3,Research Scientist,3,Single,7355,19595,5,Y,No,13,3,2,80,3,2,4,3,1,1,1,1
33,Yes,Travel_Rarely,620,Sales,28,2,Marketing,1,1905,2,Female,86,2,4,Manager,2,Married,11151,14513,3,Y,No,21,3,4,80,1,10,3,3,3,3,2,2
39,No,Non-Travel,1434,Research & Development,7,3,Medical,1,1906,1,Male,65,3,5,Manufacturing Director,4,Married,13004,8176,3,Y,No,13,3,3,80,2,7,2,4,3,1,0,3
32,Yes,Travel_Rarely,1336,Research & Development,24,3,Medical,1,1907,4,Male,47,1,5,Manager,4,Divorced,12045,21036,5,Y,Yes,18,3,3,80,0,14,6,4,5,5,0,3
43,No,Non-Travel,130,Research & Development,1,2,Life Sciences,1,1908,3,Female,31,4,2,Laboratory Technician,3,Divorced,5224,8673,2,Y,No,13,3,3,80,0,12,4,1,3,3,2,2
27,Yes,Travel_Rarely,377,Research & Development,1,2,Marketing,1,1909,2,Female,32,2,4,Research Director,3,Divorced,10501,8690,1,Y,No,19,3,4,80,1,6,1,4,0,0,0,0
28,No,Non-Travel,729,Research & Development,1,3,Life Sciences,1,1910,2,Male,95,4,5,Manufacturing Director,4,Married,12948,2413,3,Y,No,20,3,4,80,1,3,5,3,1,1,1,1
38,Yes,Non-Travel,510,Sales,27,4,Other,1,1911,1,Male,92,4,2,Sales Representative,2,Single,5101,22398,0,Y,No,21,3,3,80,1,7,3,2,1,1,0,0
41,Yes,Travel_Rarely,1130,Human Resources,7,3,Marketing,1,1912,3,Female,75,3,5,Manager,1,Single,12814,5690,2,Y,Yes,15,3,4,80,0,2,2,4,0,0,0,0
27,Yes,Travel_Rarely,1388,Sales,2,1,Marketing,1,1913,4,Male,79,3,2,Sales Representative,4,Divorced,4883,16832,2,Y,Yes,18,3,4,80,0,14,1,1,6,1,0,3
39,Yes,Travel_Rarely,1190,Sales,1,1,Other,1,1914,2,Male,54,1,3,Sales Executive,4,Married,7856,20020,4,Y,No,15,3,2,80,0,0,3,2,0,0,0,0
19,Yes,Travel_Rarely,1028,Sales,8,1,Marketing,1,1915,2,Male,31,3,2,Sales Representative,1,Married,4950,6361,5,Y,No,22,3,2,80,1,9,1,3,2,1,2,2
30,Yes,Travel_Frequently,167,Research & Development,28,2,Medical,1,1916,4,Male,80,3,1,Laboratory Technician,3,Divorced,2296,13033,1,Y,No,16,3,2,80,1,12,3,4,12,0,0,0
48,Yes,Travel_Frequently,182,Sales,4,4,Life Sciences,1,1917,2,Male,97,3,2,Sales Executive,2,Divorced,5400,23901,5,Y,Yes,12,3,2,80,0,17,4,3,15,4,0,15
39,Yes,Travel_Rarely,1324,Research & Development,1,4,Life Sciences,1,1918,4,Male,61,4,4,Research Director,3,Single,9340,21358,3,Y,No,17,3,2,80,0,8,3,3,1,0,1,0
32,Yes,Non-Travel,229,Research & Development,8,5,Life Sciences,1,1919,3,Female,88,4,2,Research Scientist,1,Divorced,5790,4038,2,Y,No,23,3,3,80,1,9,1,2,4,4,2,0
28,Yes,Travel_Rarely,1398,Research & Development,8,3,Life Sciences,1,1920,4,Female,62,3,1,Laboratory Technician,3,Single,2865,17169,3,Y,No,20,3,3,80,1,7,6,3,2,0,0,2
43,Yes,Travel_Frequently,1477,Sales,12,5,Medical,1,1921,2,Male,50,3,2,Sales Representative,4,Single,5089,6570,1,Y,No,15,3,4,80,1,3,5,2,2,0,2,2
34,Yes,Travel_Rarely,551,Research & Development,3,5,Technical Degree,1,1922,2,Female,57,4,5,Research Director,2,Divorced,12781,16712,1,Y,Yes,14,3,1,80,0,3,2,3,0,0,0,0
25,Yes,Travel_Rarely,1422,Sales,1,4,Marketing,1,1923,1,Male,63,1,3,Sales Executive,4,Divorced,7386,17625,2,Y,No,24,3,2,80,1,9,3,3,3,0,0,2
32,No,Travel_Rarely,718,Human Resources,2,4,Human Resources,1,1924,2,Male,90,4,2,Human Resources,3,Married,4828,24989,2,Y,No,24,3,4,80,0,8,2,4,2,0,1,2
38,No,Travel_Rarely,887,Research & Development,1,3,Life Sciences,1,1925,4,Female,96,3,2,Healthcare Representative,4,Divorced,4411,12440,3,Y,Yes,12,4,4,80,1,12,2,2,5,5,0,1
43,Yes,Non-Travel,748,Sales,1,3,Marketing,1,1926,4,Female,93,3,3,Sales Executive,1,Divorced,6935,14630,3,Y,Yes,21,3,3,80,0,7,3,3,1,1,0,1
32,Yes,Non-Travel,432,Sales,4,4,Marketing,1,1927,3,Male,87,4,4,Manager,1,Single,9141,7605,3,Y,Yes,11,3,4,80,3,40,4,3,40,0,0,2
42,Yes,Travel_Rarely,1087,Human Resources,12,3,Marketing,1,1928,3,Male,90,4,1,Human Resources,4,Single,2866,14835,1,Y,No,22,3,1,80,1,7,2,2,0,0,0,0
34,No,Travel_Frequently,1007,Human Resources,29,5,Marketing,1,1929,4,Female,37,4,2,Human Resources,4,Divorced,5244,12751,5,Y,No,15,3,1,80,1,10,3,3,7,2,2,3
45,No,Non-Travel,185,Sales,19,1,Life Sciences,1,1930,4,Male,98,4,2,Sales Executive,3,Married,4890,24046,3,Y,No,22,3,3,80,2,9,3,4,2,0,2,0
47,No,Travel_Rarely,399,Sales,1,3,Medical,1,1931,3,Male,50,4,5,Manager,2,Married,12059,13025,1,Y,No,18,4,4,80,1,17,1,4,9,1,9,0
46,Yes,Non-Travel,674,Research & Development,6,4,Medical,1,1932,1,Female,99,3,2,Healthcare Representative,4,Single,5479,2349,1,Y,Yes,21,3,4,80,3,5,2,4,0,0,0,0
27,No,Non-Travel,896,Human Resources,2,3,Human Resources,1,1933,4,Female,76,4,1,Human Resources,3,Married,1949,25101,2,Y,No,15,3,3,80,0,14,6,4,5,4,1,0
53,No,Travel_Rarely,902,Research & Development,1,4,Technical Degree,1,1934,4,Male,48,3,4,Manufacturing Director,3,Married,10617,25898,1,Y,No,14,3,4,80,0,7,6,4,2,2,0,0
25,No,Travel_Rarely,665,Sales,1,3,Life Sciences,1,1935,3,Female,82,3,3,Sales Executive,2,Married,7248,21797,5,Y,No,15,3,3,80,1,12,3,2,11,8,1,1
47,No,Travel_Rarely,563,Sales,12,1,Marketing,1,1936,4,Female,59,3,2,Sales Executive,4,Single,5290,12469,0,Y,No,12,3,2,80,1,7,2,4,3,1,1,2
42,No,Travel_Frequently,1401,Research & Development,1,4,Life Sciences,1,1937,3,Male,46,4,2,Research Scientist,3,Single,4494,14506,1,Y,No,22,3,3,80,1,13,6,4,7,0,0,2
40,Yes,Travel_Rarely,249,Sales,9,4,Technical Degree,1,1938,1,Female,44,3,2,Sales Executive,1,Married,5182,15301,3,Y,Yes,12,3,2,80,1,20,5,4,12,0,0,1
39,No,Travel_Rarely,773,Research & Development,1,3,Life Sciences,1,1939,4,Male,41,3,1,Laboratory Technician,3,Married,3154,4503,1,Y,No,17,3,4,80,0,8,3,3,7,1,0,4
43,No,Travel_Rarely,1112,Human Resources,2,3,Human Resources,1,1940,4,Male,34,3,2,Human Resources,3,Divorced,4931,19945,3,Y,No,17,3,4,80,1,11,1,2,4,4,4,1
38,No,Non-Travel,1175,Research & Development,4,3,Life Sciences,1,1941,4,Male,70,4,4,Research Director,2,Married,9420,24671,2,Y,No,20,3,3,80,0,6,3,3,4,3,4,4
25,No,Travel_Rarely,465,Research & Development,11,1,Life Sciences,1,1942,3,Female,68,3,4,Research Director,4,Single,10496,16333,3,Y,No,24,3,1,80,1,9,1,4,5,3,1,5
38,Yes,Travel_Rarely,1186,Sales,6,3,Other,1,1943,3,Male,94,2,1,Sales Representative,3,Single,1954,6320,1,Y,No,11,3,3,80,3,21,2,3,16,5,5,1
25,Yes,Travel_Rarely,550,Sales,10,3,Life Sciences,1,1944,3,Male,48,3,1,Sales Representative,1,Married,2342,7366,2,Y,No,14,3,4,80,0,4,3,3,0,0,0,0
29,Yes,Travel_Rarely,124,Research & Development,16,2,Life Sciences,1,1945,4,Female,39,4,2,Healthcare Representative,1,Single,4813,25199,6,Y,No,19,3,1,80,1,12,3,4,5,1,1,3
46,No,Travel_Rarely,409,Sales,2,2,Medical,1,1946,4,Male,32,2,2,Sales Representative,3,Married,5037,19527,3,Y,Yes,15,3,4,80,3,21,6,3,19,3,3,1
50,Yes,Travel_Rarely,426,Human Resources,19,3,Human Resources,1,1947,3,Female,50,3,1,Human Resources,2,Married,1978,6164,3,Y,No,22,3,3,80,0,18,4,4,11,5,1,4
37,No,Travel_Rarely,1023,Research & Development,11,4,Medical,1,1948,4,Male,76,3,5,Research Director,4,Single,12941,7420,2,Y,No,12,3,3,80,1,18,3,3,12,2,0,2
